0,008;-0,19;0,03;-0,11
0,017;-0,31;-0,05;-0,26
0,029;-0,29;-0,08;-0,28
0,037;-0,18;-0,05;-0,12
0,049;-0,06;0,02;0,17
0,057;0,08;0,06;0,52
0,071;0,16;0,09;0,79
0,078;0,17;0,10;0,95
0,090;0,18;0,13;0,91
0,112;0,14;0,16;0,66
0,115;0,02;0,12;0,36
0,124;-0,08;0,09;0,08
0,129;-0,13;0,06;-0,16
0,138;-0,18;0,08;-0,26
0,150;-0,23;0,04;-0,21
0,158;-0,22;0,03;-0,12
0,169;-0,22;-0,00;0,04
0,178;-0,21;0,01;0,14
0,200;-0,15;0,00;0,25
0,202;-0,13;-0,03;0,32
0,226;-0,13;-0,05;0,36
0,228;-0,16;-0,08;0,26
0,237;-0,21;-0,08;0,15
0,238;-0,20;-0,06;0,01
0,251;-0,16;-0,01;-0,01
0,267;-0,14;-0,05;-0,05
0,269;-0,10;-0,05;0,03
0,285;0,01;-0,04;0,15
0,300;0,10;-0,01;0,39
0,302;0,24;0,04;0,61
0,324;0,28;0,10;0,67
0,326;0,31;0,17;0,54
0,334;0,28;0,19;0,41
0,351;0,30;0,19;0,24
0,353;0,31;0,23;0,20
0,358;0,25;0,19;0,28
0,369;0,16;0,13;0,37
0,378;0,10;0,06;0,42
0,402;0,05;0,04;0,39
0,404;0,03;0,04;0,34
0,409;0,04;0,03;0,33
0,425;0,04;0,03;0,25
0,429;0,05;0,04;0,24
0,438;0,03;0,03;0,23
0,449;-0,02;-0,02;0,25
0,458;-0,03;-0,01;0,22
0,489;-0,04;0,04;0,24
0,493;0,02;0,06;0,24
0,495;-0,00;0,11;0,26
0,498;-0,00;0,11;0,26
0,500;0,03;0,12;0,13
0,509;0,02;0,13;-0,09
0,521;-0,08;0,10;-0,14
0,530;-0,09;0,10;-0,09
0,539;-0,06;0,02;0,07
0,550;-0,07;-0,05;0,23
0,572;-0,06;-0,09;0,38
0,575;0,03;-0,09;0,52
0,580;0,08;-0,06;0,66
0,590;0,05;-0,06;0,60
0,599;-0,02;-0,02;0,38
0,613;-0,05;0,07;0,11
0,643;-0,09;0,12;-0,05
0,645;-0,07;0,10;-0,04
0,646;-0,05;0,12;0,04
0,651;-0,05;0,08;0,17
0,659;-0,02;0,05;0,28
0,687;-0,03;-0,02;0,43
0,690;-0,04;-0,08;0,50
0,694;-0,06;-0,08;0,43
0,695;-0,06;-0,08;0,43
0,698;-0,08;-0,06;0,37
0,710;-0,05;0,00;0,26
0,719;0,03;0,11;0,08
0,729;0,07;0,19;-0,10
0,740;0,11;0,20;-0,19
0,750;0,15;0,16;-0,10
0,759;0,04;0,11;0,10
0,779;-0,07;0,01;0,31
0,782;-0,11;-0,06;0,48
0,812;-0,12;-0,10;0,54
0,815;-0,04;-0,06;0,47
0,817;0,01;0,01;0,35
0,819;0,03;0,11;0,14
0,829;0,02;0,14;0,02
0,841;0,03;0,17;-0,09
0,849;0,04;0,10;-0,12
0,859;-0,09;0,01;0,02
0,870;-0,11;-0,03;0,19
0,885;-0,04;-0,05;0,29
0,891;-0,04;-0,03;0,33
0,899;0,03;0,02;0,32
0,920;0,01;0,04;0,33
0,924;0,03;0,02;0,17
0,930;-0,02;0,02;0,07
0,940;-0,08;-0,03;0,11
0,950;-0,01;-0,01;0,20
0,959;-0,07;-0,03;0,33
0,970;-0,13;-0,04;0,42
0,981;-0,10;-0,00;0,30
0,990;-0,05;0,01;0,16
0,999;-0,03;0,01;0,07
1,017;0,09;0,04;0,14
1,020;0,22;0,08;0,30
1,029;0,23;0,10;0,45
1,041;0,26;0,14;0,53
1,049;0,24;0,18;0,42
1,060;0,21;0,22;0,22
1,070;0,18;0,28;0,02
1,082;0,13;0,34;-0,12
1,113;0,14;0,36;-0,21
1,116;0,11;0,32;-0,17
1,118;0,01;0,20;-0,10
1,121;-0,06;0,07;0,05
1,129;-0,11;-0,02;0,22
1,139;-0,15;-0,09;0,36
1,149;-0,16;-0,13;0,37
1,159;-0,17;-0,15;0,32
1,169;-0,17;-0,13;0,29
1,180;-0,17;-0,13;0,27
1,206;-0,16;-0,11;0,31
1,209;-0,14;-0,07;0,33
1,210;-0,13;-0,02;0,32
1,218;-0,12;0,02;0,27
1,229;-0,13;0,05;0,19
1,239;-0,12;0,03;0,15
1,250;-0,12;0,03;0,11
1,259;-0,12;0,04;0,12
1,270;-0,11;0,03;0,11
1,282;-0,11;0,04;0,07
1,322;-0,12;0,03;0,14
1,325;-0,12;0,03;0,14
1,326;-0,09;0,01;0,16
1,327;0,00;0,03;0,25
1,329;0,06;0,08;0,40
1,330;0,09;0,10;0,43
1,338;0,10;0,10;0,43
1,349;0,08;0,04;0,38
1,359;0,05;0,01;0,34
1,369;0,06;0,04;0,22
1,379;0,13;0,09;0,10
1,390;0,13;0,11;0,02
1,401;0,12;0,12;0,02
1,442;0,12;0,14;0,09
1,444;0,13;0,11;0,29
1,446;0,16;0,07;0,36
1,447;0,14;0,10;0,44
1,449;0,07;0,07;0,48
1,463;0,06;0,07;0,48
1,470;-0,03;0,04;0,26
1,480;-0,12;0,05;0,06
1,490;-0,14;0,03;-0,06
1,502;-0,14;0,04;0,02
1,534;-0,05;0,03;0,16
1,536;-0,05;0,03;0,16
1,537;0,04;0,01;0,28
1,538;0,05;-0,04;0,38
1,540;0,05;-0,05;0,53
1,549;0,06;-0,06;0,56
1,560;0,03;-0,02;0,51
1,569;0,00;0,06;0,30
1,578;-0,00;0,11;0,01
1,589;0,03;0,11;-0,17
1,599;0,04;0,12;-0,23
1,622;0,07;0,10;-0,08
1,625;0,11;0,09;0,14
1,631;0,14;0,05;0,38
1,638;0,12;0,07;0,55
1,650;0,07;0,06;0,65
1,658;0,07;0,06;0,56
1,669;0,04;0,07;0,37
1,686;0,01;0,05;0,16
1,690;0,01;0,10;-0,01
1,726;0,04;0,13;-0,12
1,729;0,04;0,12;-0,09
1,732;0,07;0,14;0,05
1,734;0,04;0,09;0,15
1,738;0,02;0,05;0,21
1,750;-0,00;-0,01;0,29
1,758;-0,01;-0,01;0,32
1,769;-0,01;0,02;0,40
1,784;0,00;0,02;0,40
1,789;-0,04;0,04;0,29
1,811;-0,09;0,04;0,17
1,814;-0,09;0,06;0,07
1,818;-0,06;0,01;0,07
1,830;-0,07;-0,01;0,21
1,838;-0,04;0,01;0,28
1,849;-0,03;0,01;0,32
1,859;-0,01;0,02;0,33
1,869;0,02;0,03;0,34
1,886;0,04;0,07;0,30
1,890;-0,01;0,09;0,27
1,916;-0,02;0,09;0,17
1,918;-0,04;0,08;0,11
1,919;-0,09;0,06;0,10
1,929;-0,09;0,06;0,15
1,947;-0,05;0,05;0,26
1,950;-0,05;0,04;0,39
1,964;-0,03;0,02;0,38
1,975;-0,02;0,04;0,32
1,985;-0,06;0,05;0,20
1,990;-0,10;0,08;0,12
2,011;-0,11;0,06;0,01
2,013;-0,21;0,04;-0,09
2,032;-0,19;0,01;-0,09
2,033;-0,11;0,03;-0,00
2,048;0,00;0,06;0,11
2,049;0,04;0,07;0,20
2,064;0,05;0,06;0,27
2,081;0,07;0,05;0,27
2,082;0,05;0,04;0,27
2,102;-0,01;-0,00;0,23
2,104;0,00;0,03;0,21
2,119;0,07;0,06;0,21
2,120;0,11;0,08;0,27
2,130;0,13;0,07;0,27
2,138;0,12;0,04;0,28
2,150;0,08;0,03;0,25
2,158;0,01;0,03;0,19
2,170;0,07;0,02;0,14
2,182;0,08;0,06;0,16
2,194;0,09;0,07;0,34
2,231;0,08;0,07;0,41
2,234;0,04;0,01;0,44
2,238;-0,02;-0,01;0,42
2,240;-0,07;-0,03;0,46
2,242;-0,08;-0,06;0,35
2,250;-0,06;0,01;0,18
2,259;-0,10;0,07;0,01
2,270;-0,04;0,14;-0,10
2,279;0,03;0,17;-0,14
2,290;0,04;0,18;-0,01
2,334;0,00;0,13;0,12
2,336;-0,00;0,06;0,28
2,338;-0,01;-0,00;0,38
2,340;0,02;0,00;0,45
2,341;0,10;0,01;0,41
2,350;0,09;0,01;0,41
2,358;0,09;-0,01;0,19
2,370;0,02;0,00;0,10
2,378;-0,00;-0,02;0,07
2,390;0,04;0,01;0,13
2,424;0,10;0,05;0,22
2,427;0,14;0,09;0,25
2,430;0,17;0,14;0,29
2,432;0,20;0,17;0,27
2,439;0,13;0,18;0,23
2,452;0,10;0,22;0,14
2,458;-0,00;0,17;0,03
2,470;-0,14;0,08;-0,19
2,478;-0,20;-0,01;-0,25
2,490;-0,30;-0,13;-0,29
2,499;-0,42;-0,17;-0,23
2,521;-0,38;-0,15;-0,10
2,524;-0,24;-0,11;0,01
2,529;-0,13;-0,06;0,16
2,538;-0,06;0,01;0,26
2,551;-0,03;0,01;0,40
2,558;-0,02;0,01;0,43
2,570;-0,05;-0,01;0,47
2,578;-0,05;-0,01;0,38
2,591;-0,10;0,00;0,29
2,599;-0,08;0,03;0,31
2,625;-0,04;0,04;0,34
2,628;-0,03;0,03;0,41
2,630;-0,02;0,02;0,44
2,638;-0,01;0,03;0,41
2,652;-0,00;0,04;0,35
2,658;0,04;0,07;0,33
2,669;0,08;0,09;0,32
2,678;0,13;0,10;0,44
2,692;0,12;0,08;0,46
2,698;0,08;0,09;0,48
2,724;0,03;0,06;0,42
2,726;0,01;0,03;0,30
2,730;-0,01;0,05;0,30
2,738;0,01;0,07;0,28
