0,005;0,21;-0,38;-0,38
0,010;0,22;-0,17;-0,89
0,022;0,26;0,05;-0,90
0,030;0,32;0,17;-0,70
0,041;0,27;0,18;-0,46
0,051;0,09;-0,01;-0,31
0,062;-0,01;-0,14;-0,03
0,071;-0,05;-0,19;0,40
0,093;0,01;-0,12;0,98
0,095;-0,20;0,14;1,59
0,125;0,28;0,17;1,53
0,126;0,64;0,10;1,18
0,127;0,45;-0,07;0,41
0,134;0,12;-0,12;-0,13
0,151;-0,07;-0,12;-0,18
0,152;0,00;-0,02;0,20
0,167;0,07;0,11;0,46
0,184;0,05;0,12;0,19
0,186;0,10;-0,08;-0,57
0,201;0,18;-0,22;-0,74
0,223;0,34;-0,00;-0,25
0,225;0,36;0,22;0,25
0,226;0,30;0,27;0,80
0,234;-0,01;0,02;0,30
0,250;-0,47;-0,34;-0,37
0,252;-0,52;-0,14;-0,55
0,268;-0,19;0,01;-0,75
0,285;-0,10;0,06;-0,64
0,287;0,04;0,10;-0,59
0,303;-0,14;-0,05;-0,22
0,304;-0,38;-0,24;0,05
0,331;-0,34;-0,28;0,14
0,333;-0,10;-0,17;0,50
0,335;0,08;0,05;0,75
0,342;-0,06;0,08;0,89
0,353;-0,45;0,01;0,72
0,361;-0,44;-0,04;0,49
0,370;-0,28;-0,03;0,48
0,383;-0,10;0,02;0,35
0,408;0,04;0,09;-0,19
0,410;0,01;-0,02;-0,65
0,411;-0,09;-0,03;-0,77
0,424;-0,14;0,12;-0,54
0,431;-0,14;0,24;-0,18
0,441;0,01;0,27;0,12
0,451;0,06;0,22;0,19
0,463;0,08;0,15;0,23
0,487;0,15;0,14;0,33
0,488;0,31;0,13;0,29
0,491;0,32;0,05;0,10
0,511;0,25;-0,08;0,09
0,513;0,25;-0,08;0,09
0,514;0,25;-0,10;0,10
0,522;0,42;-0,08;0,20
0,531;0,49;-0,08;0,30
0,542;0,49;0,03;0,50
0,551;0,36;0,01;0,03
0,563;0,36;0,12;-0,28
0,587;0,36;0,19;-0,23
0,589;0,27;0,12;-0,15
0,591;0,34;0,08;-0,28
0,602;0,33;0,13;-0,27
0,628;0,31;0,21;-0,34
0,631;0,25;0,06;-0,49
0,632;0,25;-0,08;-0,47
0,642;0,30;-0,27;-0,26
0,651;0,12;-0,38;0,25
0,662;-0,03;-0,35;0,49
0,688;-0,05;-0,23;0,36
0,691;0,02;-0,30;0,21
0,693;-0,11;-0,50;0,19
0,727;-0,38;-0,61;0,43
0,730;-0,40;-0,40;0,62
0,732;-0,28;-0,06;0,60
0,734;-0,42;0,07;0,08
0,744;-0,55;0,09;-0,35
0,752;-0,52;0,14;-0,47
0,762;-0,41;0,14;-0,33
0,780;-0,30;0,06;-0,07
0,783;-0,17;0,05;-0,02
0,826;-0,06;0,07;-0,24
0,828;-0,06;0,07;-0,24
0,829;-0,19;-0,18;-0,73
0,830;-0,35;-0,27;-0,50
0,831;-0,36;-0,14;0,04
0,842;-0,25;0,03;0,70
0,851;-0,04;0,05;1,08
0,862;0,07;-0,02;0,88
0,891;0,00;-0,06;0,38
0,893;-0,03;-0,10;-0,10
0,894;-0,03;-0,10;-0,10
0,895;-0,04;-0,04;-0,61
0,902;0,12;0,03;-1,02
0,913;0,13;-0,02;-1,20
0,923;-0,08;-0,03;-0,86
0,931;-0,28;0,05;-0,30
0,942;-0,15;0,18;0,31
0,951;-0,07;0,25;0,83
0,962;-0,08;0,26;1,11
0,976;-0,09;0,05;0,86
0,982;-0,08;-0,14;0,48
1,008;0,00;-0,18;0,08
1,009;0,18;-0,17;-0,26
1,012;0,35;-0,10;-0,32
1,027;0,30;-0,02;0,03
1,032;0,14;0,03;0,37
1,045;-0,05;0,07;0,52
1,052;-0,22;0,19;0,62
1,064;-0,20;0,16;0,31
1,072;-0,18;0,06;-0,19
1,087;-0,09;0,00;-0,25
1,096;-0,00;-0,02;0,29
1,103;0,13;-0,08;0,77
1,126;0,15;-0,15;0,87
1,128;0,14;-0,03;0,70
1,132;0,07;0,09;0,59
1,142;-0,07;0,23;0,39
1,152;-0,05;0,25;0,26
1,163;0,23;0,21;0,09
1,173;0,43;0,16;-0,17
1,188;0,57;0,24;-0,33
1,194;0,52;0,25;-0,57
1,203;0,25;0,26;-0,79
1,238;0,03;0,22;-0,88
1,241;0,14;0,08;-0,80
1,242;0,25;-0,17;-0,33
1,243;0,35;-0,36;-0,13
1,253;0,56;-0,53;-0,01
1,262;0,54;-0,59;0,24
1,271;0,39;-0,55;0,49
1,282;0,24;-0,36;0,60
1,298;0,12;-0,25;0,46
1,302;-0,01;-0,25;0,29
1,312;-0,11;-0,18;0,21
1,321;-0,30;-0,09;0,01
1,331;-0,40;-0,07;-0,26
1,343;-0,31;-0,06;-0,36
1,351;-0,13;0,00;-0,47
1,363;0,07;0,05;-0,49
1,372;0,23;0,05;-0,31
1,388;0,27;0,04;-0,25
1,426;0,27;0,02;-0,18
1,427;0,08;0,00;-0,13
1,429;-0,16;0,02;0,05
1,430;-0,39;0,03;0,26
1,431;-0,56;0,08;0,47
1,443;-0,62;0,13;0,65
1,451;-0,51;0,17;0,66
1,462;-0,29;0,03;0,48
1,470;-0,13;-0,08;0,26
1,483;0,04;-0,15;0,02
1,491;0,10;-0,17;-0,10
1,526;0,07;-0,17;-0,10
1,528;-0,14;-0,11;0,15
1,529;-0,29;-0,06;0,53
1,531;-0,14;-0,07;0,76
1,544;0,22;-0,09;0,65
1,551;0,41;-0,17;0,45
1,562;0,40;-0,19;0,23
1,572;0,28;-0,18;0,12
1,602;0,26;-0,15;-0,06
1,605;0,19;-0,08;-0,14
1,606;0,12;0,00;-0,19
1,646;0,09;0,03;-0,31
1,648;0,03;0,04;-0,35
1,649;0,01;0,08;-0,49
1,650;-0,24;-0,01;-0,40
1,651;-0,55;-0,05;0,20
1,664;-0,52;-0,04;0,20
1,671;-0,60;0,01;1,47
1,687;-0,15;-0,03;1,25
1,691;0,27;-0,11;0,75
1,718;0,45;-0,11;0,40
1,720;0,44;0,06;0,35
1,722;0,28;0,30;0,33
1,732;0,10;0,37;-0,06
1,742;-0,52;0,04;-0,94
1,751;0,67;0,28;-0,40
1,763;0,74;0,27;-0,18
1,771;0,14;0,33;-0,01
1,783;-0,58;0,33;-0,03
1,793;-0,65;0,15;0,13
1,815;-0,23;-0,02;0,10
1,820;-0,05;-0,19;-0,07
1,824;-0,18;-0,24;-0,04
1,866;-0,18;-0,23;-0,04
1,869;-0,21;-0,19;-0,09
1,871;-0,22;-0,12;-0,25
1,872;-0,28;-0,07;-0,52
1,873;-0,29;-0,03;-0,61
1,882;-0,23;-0,09;-0,47
1,891;-0,10;-0,09;-0,23
1,909;-0,02;-0,05;-0,23
1,912;0,03;-0,03;-0,03
1,926;0,16;-0,03;0,03
1,935;0,23;-0,09;0,06
1,942;0,39;-0,07;0,10
1,951;0,32;-0,16;0,22
1,963;0,18;-0,22;0,25
1,971;0,17;-0,13;0,05
1,983;0,02;-0,02;-0,07
1,992;-0,19;0,11;-0,29
2,022;-0,23;0,26;-0,40
2,022;-0,13;0,17;-0,41
2,022;0,05;0,09;-0,28
2,031;0,32;0,08;0,01
2,046;0,28;-0,02;0,20
2,064;0,12;-0,24;0,38
2,066;0,07;-0,16;0,25
2,081;0,06;-0,04;0,08
2,083;-0,01;-0,08;0,08
2,099;0,02;0,03;0,18
2,153;0,03;0,13;0,12
2,155;0,03;0,13;0,12
2,157;0,08;0,24;0,04
2,159;0,12;0,13;-0,03
2,160;0,06;-0,06;-0,05
2,162;0,05;-0,04;-0,06
2,164;-0,05;0,05;-0,04
2,165;-0,17;0,04;-0,07
2,171;-0,15;0,04;0,02
2,184;-0,18;-0,07;0,17
2,191;-0,29;-0,16;0,18
2,210;-0,23;-0,06;0,22
2,214;-0,11;0,07;0,33
2,232;-0,15;0,03;0,43
2,233;-0,01;0,00;0,43
2,242;0,04;-0,02;0,34
2,252;0,01;-0,04;0,19
2,263;-0,05;-0,00;0,04
2,272;-0,06;0,02;0,03
2,284;-0,06;0,03;-0,06
2,296;-0,01;0,02;-0,08
2,296;-0,01;0,02;-0,08
2,313;0,03;0,09;-0,10
2,314;-0,02;0,12;-0,01
2,322;-0,16;0,10;0,24
2,331;-0,17;0,11;0,46
2,342;-0,08;0,12;0,43
2,351;-0,11;0,08;0,25
2,362;-0,02;0,11;0,04
2,371;0,03;0,07;-0,04
2,390;0,06;-0,06;0,06
2,416;0,13;-0,10;0,17
2,418;0,13;-0,10;0,17
2,419;0,11;-0,16;0,26
2,420;-0,04;-0,13;0,38
2,422;-0,22;-0,15;0,44
2,433;-0,29;-0,16;0,44
2,443;-0,20;-0,08;0,26
2,451;-0,24;-0,05;-0,06
2,462;-0,12;-0,09;-0,16
2,471;0,03;-0,00;0,04
2,500;-0,03;-0,03;0,40
2,503;0,15;-0,00;0,71
2,506;0,21;0,05;0,56
2,508;0,21;0,05;0,56
2,511;0,15;0,07;0,07
2,547;0,15;0,05;-0,40
2,552;0,07;-0,09;-0,59
2,554;-0,00;-0,18;-0,44
2,555;-0,04;-0,01;-0,12
2,563;-0,19;0,09;0,06
2,571;-0,21;0,04;0,09
2,591;-0,07;0,04;-0,02
2,594;0,02;0,03;-0,15
2,638;0,23;0,03;-0,16
2,640;0,34;0,12;-0,29
2,641;0,33;0,27;-0,33
2,643;0,25;0,27;-0,15
2,644;0,02;0,18;0,02
2,651;-0,23;0,12;0,04
2,662;-0,34;0,07;-0,05
2,671;-0,28;0,09;-0,15
2,683;-0,13;0,06;-0,24
