0,015;-0,13;0,24;-0,49
0,052;-0,26;0,17;-0,59
0,053;-0,16;0,05;-0,39
0,053;-0,28;-0,10;-0,19
0,054;-0,19;-0,19;-0,06
0,061;-0,23;-0,10;0,08
0,078;-0,19;-0,01;0,18
0,079;-0,07;0,03;0,30
0,127;0,04;0,09;0,37
0,127;0,14;0,19;0,31
0,128;0,17;0,23;0,14
0,128;0,07;0,24;-0,03
0,129;-0,06;0,13;-0,05
0,145;-0,13;-0,02;0,06
0,162;-0,24;-0,18;0,17
0,163;-0,29;-0,25;0,19
0,179;-0,27;-0,27;0,16
0,181;-0,24;-0,21;0,14
0,229;-0,21;-0,18;0,09
0,231;-0,13;-0,13;0,06
0,232;-0,05;-0,08;-0,08
0,233;-0,01;0,02;-0,09
0,234;0,06;0,10;-0,08
0,246;0,09;0,10;0,05
0,263;0,08;0,05;0,16
0,264;-0,02;0,04;0,15
0,279;-0,13;-0,04;0,09
0,282;-0,15;-0,08;0,00
0,342;-0,16;-0,12;-0,08
0,344;-0,18;-0,17;-0,14
0,346;-0,19;-0,21;-0,11
0,347;-0,22;-0,23;-0,09
0,348;-0,21;-0,19;0,04
0,350;-0,18;-0,14;0,20
0,351;-0,12;-0,09;0,27
0,359;0,02;-0,01;0,19
0,380;0,09;0,06;-0,00
0,382;0,10;0,15;-0,11
0,434;0,14;0,15;-0,16
0,435;0,14;0,13;-0,13
0,437;0,11;0,12;-0,05
0,439;0,11;0,07;-0,05
0,440;0,13;0,07;-0,11
0,441;0,13;0,09;-0,15
0,465;0,18;0,13;-0,17
0,466;0,19;0,15;-0,12
0,483;0,21;0,09;-0,15
0,485;0,19;0,11;-0,19
0,540;0,07;0,04;-0,09
0,541;0,05;-0,01;0,02
0,542;0,15;-0,01;0,11
0,544;0,20;-0,01;0,14
0,545;0,13;-0,01;0,09
0,546;0,07;-0,02;-0,03
0,550;0,06;-0,06;0,03
0,559;0,07;-0,09;0,10
0,572;0,03;-0,12;0,10
0,578;-0,03;-0,10;-0,03
0,629;-0,02;-0,06;-0,10
0,632;-0,00;-0,00;-0,01
0,634;0,17;0,10;0,54
0,635;0,32;0,24;0,63
0,636;0,24;0,25;0,72
0,641;0,18;0,19;0,54
0,666;-0,01;-0,01;0,32
0,668;-0,18;-0,04;0,16
0,671;-0,20;0,09;-0,16
0,688;-0,21;0,14;-0,48
0,764;-0,22;0,14;-0,49
0,766;-0,22;0,14;-0,49
0,767;-0,19;0,10;-0,00
0,768;-0,21;0,05;0,05
0,770;-0,26;0,02;0,04
0,771;-0,23;0,01;-0,00
0,772;-0,14;-0,05;-0,04
0,773;-0,08;-0,02;-0,03
0,774;-0,03;-0,04;-0,00
0,778;-0,01;0,02;-0,05
0,789;0,03;0,01;-0,05
0,810;0,00;-0,05;0,03
0,812;0,00;-0,10;0,25
0,857;0,05;-0,16;0,42
0,859;0,01;-0,08;0,42
0,860;0,03;0,00;0,36
0,861;0,03;0,04;0,23
0,862;-0,01;0,08;0,05
0,869;-0,06;0,08;-0,16
0,878;-0,14;0,09;-0,42
0,895;-0,18;0,12;-0,47
0,958;-0,11;0,12;-0,36
0,960;0,00;0,10;-0,04
0,962;0,03;0,04;0,15
0,964;0,04;0,01;0,21
0,966;0,09;-0,01;0,28
0,969;0,11;0,00;0,28
0,971;0,08;0,04;0,36
0,973;0,06;0,02;0,25
0,980;0,03;0,04;-0,03
0,997;-0,06;0,05;-0,22
1,000;-0,07;0,06;-0,26
1,048;-0,01;0,08;-0,21
1,050;0,01;0,09;0,01
1,052;-0,01;0,03;0,27
1,053;-0,03;0,00;0,43
1,054;-0,03;0,01;0,43
1,060;0,02;0,02;0,37
1,075;0,04;0,07;0,26
1,077;0,04;0,07;0,26
1,078;0,01;0,08;0,13
1,121;0,02;0,11;-0,12
1,123;-0,07;0,02;0,02
1,125;-0,12;-0,08;0,17
1,132;-0,12;-0,12;0,19
1,134;-0,08;-0,09;0,24
1,139;0,01;-0,08;0,20
1,150;0,01;-0,10;0,15
1,166;0,05;-0,05;0,12
1,169;0,14;0,04;0,15
1,178;0,16;0,11;0,07
1,228;0,09;0,11;0,01
1,229;0,07;0,08;-0,07
1,229;0,04;0,07;-0,10
1,230;-0,01;0,07;-0,11
1,230;-0,00;0,10;-0,15
1,240;-0,13;0,15;-0,08
1,250;-0,09;0,09;-0,16
1,270;-0,01;0,02;-0,19
1,272;0,07;0,04;-0,15
1,280;0,04;-0,01;0,19
1,315;0,06;0,03;0,16
1,315;0,07;0,08;0,07
1,316;0,01;0,05;0,05
1,324;-0,03;-0,03;0,03
1,329;-0,06;-0,01;-0,01
1,339;-0,02;-0,02;-0,06
1,350;0,05;-0,08;-0,01
1,365;0,03;-0,09;0,02
