0,008;-0,00;-0,02;0,42
0,019;-0,06;0,02;0,49
0,028;-0,09;0,06;0,44
0,113;-0,09;0,03;0,29
0,114;-0,15;0,05;0,16
0,114;-0,15;0,06;0,04
0,115;-0,14;0,06;-0,00
0,115;-0,15;0,06;-0,01
0,115;-0,12;0,02;0,08
0,116;-0,06;0,03;0,17
0,116;0,07;0,02;0,25
0,125;0,24;0,08;0,41
0,141;0,26;0,03;0,50
0,143;0,16;-0,04;0,42
0,158;0,04;-0,05;0,17
0,160;0,00;-0,06;-0,00
0,256;0,04;-0,04;-0,03
0,258;0,10;-0,01;-0,03
0,260;0,06;0,04;0,06
0,261;0,09;0,07;0,10
0,262;0,14;0,12;0,04
0,264;0,19;0,16;0,05
0,265;0,22;0,19;0,10
0,266;0,22;0,19;0,11
0,268;0,18;0,13;0,07
0,269;0,09;0,09;0,07
0,270;-0,02;0,04;0,07
0,283;-0,10;-0,02;0,05
0,354;-0,18;-0,05;-0,04
0,356;-0,23;-0,05;-0,12
0,357;-0,16;-0,04;-0,18
0,358;-0,09;0,02;-0,18
0,359;-0,04;0,05;-0,08
0,360;-0,01;0,06;-0,02
0,362;0,01;0,08;0,08
0,363;0,01;0,07;0,08
0,371;0,07;0,06;0,23
0,428;-0,01;-0,00;0,19
0,429;-0,14;-0,02;0,07
0,430;-0,18;-0,05;-0,01
0,431;-0,19;-0,08;0,02
0,432;-0,11;-0,07;0,04
0,433;-0,01;-0,01;0,05
0,447;0,01;0,07;0,09
0,448;0,03;0,09;0,05
0,496;0,07;0,08;0,09
0,497;0,11;0,09;0,08
0,498;0,06;0,08;0,04
0,499;-0,04;0,06;-0,11
0,501;-0,11;0,08;-0,22
0,508;-0,17;0,10;-0,32
0,519;-0,18;0,09;-0,22
0,545;-0,10;0,04;-0,04
0,548;-0,05;0,02;0,22
0,551;-0,04;-0,01;0,37
0,638;-0,06;-0,08;0,34
0,640;-0,10;-0,13;0,35
0,641;-0,13;-0,17;0,36
0,642;-0,17;-0,20;0,31
0,644;-0,12;-0,20;0,27
0,645;-0,08;-0,11;0,28
0,646;-0,01;-0,03;0,27
0,647;0,09;0,05;0,18
0,649;0,15;0,10;0,09
0,650;0,11;0,10;0,03
0,659;0,16;0,06;0,04
0,679;0,17;0,05;-0,03
0,681;0,14;0,12;-0,09
0,688;0,20;0,17;-0,28
0,773;0,23;0,20;-0,30
0,776;0,23;0,21;-0,08
0,778;0,15;0,14;0,05
0,780;0,02;0,12;0,06
0,783;-0,09;0,06;0,09
0,785;-0,14;0,05;0,02
0,787;-0,15;-0,00;-0,08
0,789;-0,11;-0,02;-0,14
0,791;-0,11;-0,03;-0,06
0,792;-0,10;-0,08;-0,00
0,811;-0,16;-0,07;0,15
0,814;-0,16;-0,04;0,20
0,820;0,00;0,04;0,05
0,895;0,15;0,13;-0,02
0,897;0,12;0,09;0,11
0,899;0,08;0,06;0,30
0,900;0,06;0,03;0,36
0,901;-0,00;0,03;0,36
0,902;-0,08;0,04;0,16
0,904;-0,06;0,06;-0,09
0,905;-0,05;0,11;-0,11
0,908;0,02;0,10;-0,01
0,956;0,10;0,06;0,13
0,958;0,09;0,03;0,21
0,959;0,07;-0,02;0,30
0,962;0,00;-0,02;0,17
0,963;-0,10;-0,00;0,04
0,977;-0,09;-0,02;0,05
0,982;-0,08;-0,10;0,06
0,988;-0,08;-0,08;0,21
1,068;-0,10;-0,02;0,27
1,072;-0,14;-0,01;0,18
1,074;-0,11;-0,02;0,04
1,076;-0,12;-0,02;-0,05
1,079;-0,12;-0,01;-0,12
1,082;-0,10;0,03;-0,13
1,084;-0,10;0,03;-0,00
1,086;-0,02;0,02;0,15
1,089;0,05;0,03;0,32
1,091;0,06;0,08;0,22
1,108;0,07;0,09;0,05
1,110;0,03;0,05;-0,08
1,179;0,04;0,01;0,00
1,181;0,01;-0,01;-0,02
