
time;ax;ay;az;wx;wy;wz;
9,0340;0,7003;-2,7016;0,5913;-0,5544;-0,6129;-2,7276;
9,0450;0,7003;-2,7016;0,5913;-0,5544;-0,6129;-2,7276;
9,0530;0,5490;-2,7297;0,4730;-0,5544;-0,6129;-2,7276;
9,0540;0,5490;-2,7297;0,4730;-0,5512;-0,5767;-2,8128;
9,1340;0,5490;-2,7297;0,4730;-0,5512;-0,5767;-2,8128;
9,1460;0,5490;-2,7297;0,4730;-0,5512;-0,5767;-2,8128;
9,1540;0,4403;-2,7569;0,3880;-0,5512;-0,5767;-2,8128;
9,1540;0,4403;-2,7569;0,3880;-0,5363;-0,5756;-2,8864;
9,2360;0,4403;-2,7569;0,3880;-0,5363;-0,5756;-2,8864;
9,2490;0,4403;-2,7569;0,3880;-0,5363;-0,5756;-2,8864;
9,2560;0,3888;-3,1102;0,0037;-0,5363;-0,5756;-2,8864;
9,2680;0,3888;-3,1102;0,0037;-0,7216;-0,5245;-2,9673;
9,3360;0,3888;-3,1102;0,0037;-0,7216;-0,5245;-2,9673;
9,3490;0,3888;-3,1102;0,0037;-0,7216;-0,5245;-2,9673;
9,3570;0,3888;-3,1102;0,0037;-0,7333;-0,5160;-3,0504;
9,3570;0,2098;-3,3677;0,5943;-0,7333;-0,5160;-3,0504;
9,4360;0,2098;-3,3677;0,5943;-0,7333;-0,5160;-3,0504;
9,4490;0,2098;-3,3677;0,5943;-0,7333;-0,5160;-3,0504;
9,4570;0,2098;-3,3677;0,5943;-0,5810;-0,5490;-3,1303;
9,4570;-0,0249;-3,4313;1,0162;-0,5810;-0,5490;-3,1303;
9,5000;-0,0249;-3,4313;1,0162;-0,5810;-0,5490;-3,1303;
9,5370;-0,0249;-3,4313;1,0162;-0,5810;-0,5490;-3,1303;
9,5500;-0,0249;-3,4313;1,0162;-0,5810;-0,5490;-3,1303;
9,5540;-0,0249;-3,4313;1,0162;-0,6353;-0,5820;-3,2123;
9,5550;-0,0453;-3,6373;0,5686;-0,6353;-0,5820;-3,2123;
9,6370;-0,0453;-3,6373;0,5686;-0,6353;-0,5820;-3,2123;
9,6520;-0,0453;-3,6373;0,5686;-0,6353;-0,5820;-3,2123;
9,6550;-0,0453;-3,6373;0,5686;-0,7461;-0,6140;-3,2794;
9,6550;-0,0620;-3,9298;0,6179;-0,7461;-0,6140;-3,2794;
9,7370;-0,0620;-3,9298;0,6179;-0,7461;-0,6140;-3,2794;
9,7530;-0,0620;-3,9298;0,6179;-0,7461;-0,6140;-3,2794;
9,7560;-0,0620;-3,9298;0,6179;-0,7610;-0,6001;-3,3593;
9,7570;-0,1495;-4,3370;0,7728;-0,7610;-0,6001;-3,3593;
9,8380;-0,1495;-4,3370;0,7728;-0,7610;-0,6001;-3,3593;
9,8530;-0,1495;-4,3370;0,7728;-0,7610;-0,6001;-3,3593;
9,8560;-0,1495;-4,3370;0,7728;-0,7216;-0,5820;-3,4477;
9,8570;-0,0870;-4,6495;0,9316;-0,7216;-0,5820;-3,4477;
9,9370;-0,0870;-4,6495;0,9316;-0,7216;-0,5820;-3,4477;
9,9520;-0,0870;-4,6495;0,9316;-0,7216;-0,5820;-3,4477;
9,9570;-0,0870;-4,6495;0,9316;-0,7738;-0,6214;-3,5159;
9,9580;-0,2094;-5,0516;0,8723;-0,7738;-0,6214;-3,5159;
10,0370;-0,2094;-5,0516;0,8723;-0,7738;-0,6214;-3,5159;
10,0520;-0,2094;-5,0516;0,8723;-0,7738;-0,6214;-3,5159;
10,0560;-0,2094;-5,0516;0,8723;-0,8196;-0,6449;-3,5937;
10,0570;0,0260;-5,3866;0,8693;-0,8196;-0,6449;-3,5937;
10,1210;0,0260;-5,3866;0,8693;-0,8196;-0,6449;-3,5937;
10,1380;0,0260;-5,3866;0,8693;-0,8196;-0,6449;-3,5937;
10,1530;0,0260;-5,3866;0,8693;-0,8196;-0,6449;-3,5937;
10,1560;0,0260;-5,3866;0,8693;-0,7003;-0,6566;-3,6896;
10,1560;0,1204;-5,5233;1,4139;-0,7003;-0,6566;-3,6896;
10,2390;0,1204;-5,5233;1,4139;-0,7003;-0,6566;-3,6896;
10,2560;0,1204;-5,5233;1,4139;-0,7003;-0,6566;-3,6896;
10,2570;0,1204;-5,5233;1,4139;-0,6566;-0,6886;-3,7737;
10,2570;0,1099;-5,6913;1,1524;-0,6566;-0,6886;-3,7737;
10,3390;0,1099;-5,6913;1,1524;-0,6566;-0,6886;-3,7737;
10,3560;0,1099;-5,6913;1,1524;-0,6566;-0,6886;-3,7737;
10,3570;0,1619;-5,9046;1,0327;-0,6566;-0,6886;-3,7737;
10,3570;0,1619;-5,9046;1,0327;-0,7046;-0,6662;-3,8568;
10,4410;0,1619;-5,9046;1,0327;-0,7046;-0,6662;-3,8568;
10,4550;0,1619;-5,9046;1,0327;-0,7046;-0,6662;-3,8568;
10,4580;0,1619;-5,9046;1,0327;-0,7024;-0,6385;-3,9282;
10,4680;0,0170;-6,1260;0,9232;-0,7024;-0,6385;-3,9282;
10,4920;0,0170;-6,1260;0,9232;-0,7024;-0,6385;-3,9282;
10,5400;0,0170;-6,1260;0,9232;-0,7024;-0,6385;-3,9282;
10,5550;0,0170;-6,1260;0,9232;-0,7024;-0,6385;-3,9282;
10,5580;0,0170;-6,1260;0,9232;-0,8963;-0,7162;-3,9868;
10,5580;0,2049;-6,4539;0,6686;-0,8963;-0,7162;-3,9868;
10,6400;0,2049;-6,4539;0,6686;-0,8963;-0,7162;-3,9868;
10,6580;0,2049;-6,4539;0,6686;-0,8963;-0,7162;-3,9868;
10,6590;0,2049;-6,4539;0,6686;-1,0007;-0,8121;-4,0368;
10,6590;0,2450;-6,6729;0,9675;-1,0007;-0,8121;-4,0368;
10,7400;0,2450;-6,6729;0,9675;-1,0007;-0,8121;-4,0368;
10,7410;0,2450;-6,6729;0,9675;-1,0007;-0,8121;-4,0368;
10,7590;0,2450;-6,6729;0,9675;-1,0007;-0,8121;-4,0368;
10,7590;0,4991;-6,7156;1,5275;-1,0007;-0,8121;-4,0368;
10,7600;0,4991;-6,7156;1,5275;-0,9261;-0,8206;-4,1221;
10,8410;0,4991;-6,7156;1,5275;-0,9261;-0,8206;-4,1221;
10,8600;0,3773;-6,7161;1,8000;-0,9261;-0,8206;-4,1221;
10,8600;0,3773;-6,7161;1,8000;-0,9261;-0,8206;-4,1221;
10,8610;0,3773;-6,7161;1,8000;-0,7674;-0,8100;-4,2233;
10,9400;0,3773;-6,7161;1,8000;-0,7674;-0,8100;-4,2233;
10,9620;0,0621;-6,8174;1,2263;-0,7674;-0,8100;-4,2233;
10,9620;0,0621;-6,8174;1,2263;-0,7674;-0,8100;-4,2233;
10,9620;0,0621;-6,8174;1,2263;-0,7301;-0,7652;-4,3010;
11,0410;0,0621;-6,8174;1,2263;-0,7301;-0,7652;-4,3010;
11,0600;0,0095;-7,3822;0,5058;-0,7301;-0,7652;-4,3010;
11,0610;0,0095;-7,3822;0,5058;-0,7301;-0,7652;-4,3010;
11,0620;0,0095;-7,3822;0,5058;-1,0518;-0,7439;-4,3735;
11,1420;0,0095;-7,3822;0,5058;-1,0518;-0,7439;-4,3735;
11,1590;-0,1813;-7,9966;1,1872;-1,0518;-0,7439;-4,3735;
11,1620;-0,1813;-7,9966;1,1872;-1,0518;-0,7439;-4,3735;
11,1620;-0,1813;-7,9966;1,1872;-1,1264;-0,6960;-4,4534;
11,2400;-0,1813;-7,9966;1,1872;-1,1264;-0,6960;-4,4534;
11,2600;-0,1813;-7,9966;1,1872;-1,1264;-0,6960;-4,4534;
11,2610;-0,1813;-7,9966;1,1872;-0,8761;-0,7205;-4,5375;
11,2610;-0,1880;-8,1117;1,9386;-0,8761;-0,7205;-4,5375;
11,3420;-0,1880;-8,1117;1,9386;-0,8761;-0,7205;-4,5375;
11,3620;-0,2065;-8,4439;1,3440;-0,8761;-0,7205;-4,5375;
11,3620;-0,2065;-8,4439;1,3440;-0,8985;-0,7610;-4,6249;
11,3620;-0,2065;-8,4439;1,3440;-0,8985;-0,7610;-4,6249;
11,4410;-0,2065;-8,4439;1,3440;-0,8985;-0,7610;-4,6249;
11,4610;-0,2776;-8,9096;1,0513;-0,8985;-0,7610;-4,6249;
11,4620;-0,2776;-8,9096;1,0513;-1,1168;-0,8302;-4,6771;
11,4620;-0,2776;-8,9096;1,0513;-1,1168;-0,8302;-4,6771;
11,5410;-0,2776;-8,9096;1,0513;-1,1168;-0,8302;-4,6771;
11,5620;-0,2776;-8,9096;1,0513;-1,1008;-0,7535;-4,7570;
11,5630;-0,2776;-8,9096;1,0513;-1,1008;-0,7535;-4,7570;
11,5630;-0,1199;-9,3635;1,6004;-1,1008;-0,7535;-4,7570;
11,6420;-0,1199;-9,3635;1,6004;-1,1008;-0,7535;-4,7570;
11,6630;-0,1199;-9,3635;1,6004;-0,8825;-0,7652;-4,8624;
11,6640;-0,1199;-9,3635;1,6004;-0,8825;-0,7652;-4,8624;
11,6770;0,0739;-9,3355;2,0833;-0,8825;-0,7652;-4,8624;
11,7410;0,0739;-9,3355;2,0833;-0,8825;-0,7652;-4,8624;
11,7640;0,0739;-9,3355;2,0833;-0,9517;-0,7961;-4,9380;
11,7640;-0,0852;-9,6954;1,4183;-0,9517;-0,7961;-4,9380;
11,7650;-0,0852;-9,6954;1,4183;-0,9517;-0,7961;-4,9380;
11,8430;-0,0852;-9,6954;1,4183;-0,9517;-0,7961;-4,9380;
11,8630;-0,1047;-10,0743;1,2469;-0,9517;-0,7961;-4,9380;
11,8640;-0,1047;-10,0743;1,2469;-1,0955;-0,7961;-5,0020;
11,8650;-0,1047;-10,0743;1,2469;-1,0955;-0,7961;-5,0020;
11,9430;-0,1047;-10,0743;1,2469;-1,0955;-0,7961;-5,0020;
11,9640;-0,1047;-10,0743;1,2469;-1,1413;-0,8153;-5,0829;
11,9650;-0,0525;-10,4578;1,5440;-1,1413;-0,8153;-5,0829;
11,9650;-0,0525;-10,4578;1,5440;-1,1413;-0,8153;-5,0829;
12,0440;-0,0525;-10,4578;1,5440;-1,1413;-0,8153;-5,0829;
12,0650;-0,0525;-10,4578;1,5440;-1,1317;-0,8878;-5,1500;
12,0650;-0,0143;-10,5753;1,7962;-1,1317;-0,8878;-5,1500;
12,0650;-0,0143;-10,5753;1,7962;-1,1317;-0,8878;-5,1500;
12,1440;-0,0143;-10,5753;1,7962;-1,1317;-0,8878;-5,1500;
12,1650;-0,0143;-10,5753;1,7962;-1,1307;-0,8441;-5,2374;
12,1660;-0,0052;-10,8333;1,9140;-1,1307;-0,8441;-5,2374;
12,1660;-0,0052;-10,8333;1,9140;-1,1307;-0,8441;-5,2374;
12,2370;-0,0052;-10,8333;1,9140;-1,1307;-0,8441;-5,2374;
12,2450;-0,0052;-10,8333;1,9140;-1,1307;-0,8441;-5,2374;
12,2650;-0,0052;-10,8333;1,9140;-1,0242;-0,8324;-5,3301;
12,2650;-0,1172;-11,1136;1,9886;-1,0242;-0,8324;-5,3301;
12,2670;-0,1172;-11,1136;1,9886;-1,0242;-0,8324;-5,3301;
12,3440;-0,1172;-11,1136;1,9886;-1,0242;-0,8324;-5,3301;
12,3650;-0,1172;-11,1136;1,9886;-1,1999;-0,8696;-5,3961;
12,3650;-0,2826;-11,5661;1,4786;-1,1999;-0,8696;-5,3961;
12,3680;-0,2826;-11,5661;1,4786;-1,1999;-0,8696;-5,3961;
12,4450;-0,2826;-11,5661;1,4786;-1,1999;-0,8696;-5,3961;
12,4660;-0,2752;-12,1691;1,7683;-1,1999;-0,8696;-5,3961;
12,4660;-0,2752;-12,1691;1,7683;-1,2905;-0,8302;-5,4749;
12,4680;-0,2752;-12,1691;1,7683;-1,2905;-0,8302;-5,4749;
12,5450;-0,2752;-12,1691;1,7683;-1,2905;-0,8302;-5,4749;
12,5660;-0,2752;-12,1691;1,7683;-1,0881;-0,8281;-5,5687;
12,5660;-0,2928;-12,3983;2,3274;-1,0881;-0,8281;-5,5687;
12,5690;-0,2928;-12,3983;2,3274;-1,0881;-0,8281;-5,5687;
12,6450;-0,2928;-12,3983;2,3274;-1,0881;-0,8281;-5,5687;
12,6650;-0,2928;-12,3983;2,3274;-1,2170;-0,8973;-5,6358;
12,6660;-0,3138;-12,8427;1,7891;-1,2170;-0,8973;-5,6358;
12,6700;-0,3138;-12,8427;1,7891;-1,2170;-0,8973;-5,6358;
12,7460;-0,3138;-12,8427;1,7891;-1,2170;-0,8973;-5,6358;
12,7660;-0,3138;-12,8427;1,7891;-1,3395;-0,8643;-5,7104;
12,7670;-0,2029;-13,3580;1,8821;-1,3395;-0,8643;-5,7104;
12,7710;-0,2029;-13,3580;1,8821;-1,3395;-0,8643;-5,7104;
12,8460;-0,2029;-13,3580;1,8821;-1,3395;-0,8643;-5,7104;
12,8590;-0,2029;-13,3580;1,8821;-1,3395;-0,8643;-5,7104;
12,8700;-0,2029;-13,3580;1,8821;-1,1392;-0,8451;-5,8052;
12,8700;-0,1424;-13,5197;2,4121;-1,1392;-0,8451;-5,8052;
12,8990;-0,1424;-13,5197;2,4121;-1,1392;-0,8451;-5,8052;
12,9470;-0,1424;-13,5197;2,4121;-1,1392;-0,8451;-5,8052;
12,9680;-0,1424;-13,5197;2,4121;-1,2170;-0,9314;-5,8787;
12,9680;-0,2160;-13,8224;1,9997;-1,2170;-0,9314;-5,8787;
12,9740;-0,2160;-13,8224;1,9997;-1,2170;-0,9314;-5,8787;
12,9810;-0,2160;-13,8224;1,9997;-1,2170;-0,9314;-5,8787;
13,0470;-0,2160;-13,8224;1,9997;-1,2170;-0,9314;-5,8787;
13,0680;-0,2160;-13,8224;1,9997;-1,4194;-0,9687;-5,9362;
13,0690;-0,1856;-14,2660;1,8291;-1,4194;-0,9687;-5,9362;
13,0730;-0,1856;-14,2660;1,8291;-1,4194;-0,9687;-5,9362;
13,1480;-0,1856;-14,2660;1,8291;-1,4194;-0,9687;-5,9362;
13,1700;-0,1856;-14,2660;1,8291;-1,3118;-0,8718;-6,0406;
13,1700;-0,1357;-14,5405;2,5418;-1,3118;-0,8718;-6,0406;
13,1740;-0,1357;-14,5405;2,5418;-1,3118;-0,8718;-6,0406;
13,2340;-0,1357;-14,5405;2,5418;-1,3118;-0,8718;-6,0406;
13,2500;-0,1357;-14,5405;2,5418;-1,3118;-0,8718;-6,0406;
13,2710;-0,1357;-14,5405;2,5418;-1,1499;-0,8952;-6,1269;
13,2720;-0,2899;-14,7673;2,5778;-1,1499;-0,8952;-6,1269;
13,2750;-0,2899;-14,7673;2,5778;-1,1499;-0,8952;-6,1269;
13,3480;-0,2899;-14,7673;2,5778;-1,1499;-0,8952;-6,1269;
13,3530;-0,2899;-14,7673;2,5778;-1,1499;-0,8952;-6,1269;
13,3700;-0,2899;-14,7673;2,5778;-1,4385;-0,9123;-6,1929;
13,3700;-0,4033;-15,4910;1,8109;-1,4385;-0,9123;-6,1929;
13,3750;-0,4033;-15,4910;1,8109;-1,4385;-0,9123;-6,1929;
13,4480;-0,4033;-15,4910;1,8109;-1,4385;-0,9123;-6,1929;
13,4700;-0,4033;-15,4910;1,8109;-1,4588;-0,9005;-6,2728;
13,4710;-0,5679;-16,0830;2,3648;-1,4588;-0,9005;-6,2728;
13,4770;-0,5679;-16,0830;2,3648;-1,4588;-0,9005;-6,2728;
13,5480;-0,5679;-16,0830;2,3648;-1,4588;-0,9005;-6,2728;
13,5690;-0,5679;-16,0830;2,3648;-1,2756;-0,9123;-6,3612;
13,5700;-0,3600;-16,3496;2,8889;-1,2756;-0,9123;-6,3612;
13,5770;-0,3600;-16,3496;2,8889;-1,2756;-0,9123;-6,3612;
13,6520;-0,3600;-16,3496;2,8889;-1,2756;-0,9123;-6,3612;
13,6720;-0,3600;-16,3496;2,8889;-1,3555;-1,0166;-6,4262;
13,6720;-0,4594;-16,6580;2,3200;-1,3555;-1,0166;-6,4262;
13,6780;-0,4594;-16,6580;2,3200;-1,3555;-1,0166;-6,4262;
13,7300;-0,4594;-16,6580;2,3200;-1,3555;-1,0166;-6,4262;
13,7520;-0,4594;-16,6580;2,3200;-1,3555;-1,0166;-6,4262;
13,7730;-0,4594;-16,6580;2,3200;-1,4534;-0,9282;-6,5114;
13,7730;-0,2522;-17,2138;2,3561;-1,4534;-0,9282;-6,5114;
13,7790;-0,2522;-17,2138;2,3561;-1,4534;-0,9282;-6,5114;
13,8490;-0,2522;-17,2138;2,3561;-1,4534;-0,9282;-6,5114;
13,8700;-0,2522;-17,2138;2,3561;-1,4002;-0,9623;-6,5849;
13,8700;-0,4274;-17,4174;2,4628;-1,4002;-0,9623;-6,5849;
13,8770;-0,4274;-17,4174;2,4628;-1,4002;-0,9623;-6,5849;
13,9500;-0,4274;-17,4174;2,4628;-1,4002;-0,9623;-6,5849;
13,9700;-0,4274;-17,4174;2,4628;-1,4971;-0,9868;-6,6584;
13,9710;-0,3109;-17,9537;2,3151;-1,4971;-0,9868;-6,6584;
13,9780;-0,3109;-17,9537;2,3151;-1,4971;-0,9868;-6,6584;
14,0540;-0,3109;-17,9537;2,3151;-1,4971;-0,9868;-6,6584;
14,0710;-0,4110;-18,3587;2,6756;-1,4971;-0,9868;-6,6584;
14,0720;-0,4110;-18,3587;2,6756;-1,5451;-0,9250;-6,7511;
14,0800;-0,4110;-18,3587;2,6756;-1,5451;-0,9250;-6,7511;
14,1500;-0,4110;-18,3587;2,6756;-1,5451;-0,9250;-6,7511;
14,1740;-0,4110;-18,3587;2,6756;-1,3757;-0,9133;-6,8374;
14,1750;-0,5245;-18,6367;3,0034;-1,3757;-0,9133;-6,8374;
14,1810;-0,5245;-18,6367;3,0034;-1,3757;-0,9133;-6,8374;
14,2530;-0,5245;-18,6367;3,0034;-1,3757;-0,9133;-6,8374;
14,2740;-0,5245;-18,6367;3,0034;-1,4566;-0,9911;-6,9120;
14,2740;-0,6115;-19,2154;2,5451;-1,4566;-0,9911;-6,9120;
14,2840;-0,6115;-19,2154;2,5451;-1,4566;-0,9911;-6,9120;
14,3530;-0,6115;-19,2154;2,5451;-1,4566;-0,9911;-6,9120;
14,3530;-0,6115;-19,2154;2,5451;-1,4566;-0,9911;-6,9120;
14,3750;-0,6115;-19,2154;2,5451;-1,6260;-0,9900;-6,9759;
14,3760;-0,6440;-19,9122;2,3969;-1,6260;-0,9900;-6,9759;
14,3820;-0,6440;-19,9122;2,3969;-1,6260;-0,9900;-6,9759;
14,4550;-0,6440;-19,9122;2,3969;-1,6260;-0,9900;-6,9759;
14,4750;-0,6440;-19,9122;2,3969;-1,5600;-0,9559;-7,0590;
14,4760;-0,4913;-20,4041;2,9142;-1,5600;-0,9559;-7,0590;
14,4830;-0,4913;-20,4041;2,9142;-1,5600;-0,9559;-7,0590;
14,5550;-0,4913;-20,4041;2,9142;-1,5600;-0,9559;-7,0590;
14,5730;-0,4913;-20,4041;2,9142;-1,4385;-0,9826;-7,1421;
14,5740;-0,4228;-20,5768;2,9986;-1,4385;-0,9826;-7,1421;
14,5830;-0,4228;-20,5768;2,9986;-1,4385;-0,9826;-7,1421;
14,6000;-0,4228;-20,5768;2,9986;-1,4385;-0,9826;-7,1421;
14,6550;-0,4228;-20,5768;2,9986;-1,4385;-0,9826;-7,1421;
14,6750;-0,4228;-20,5768;2,9986;-1,6175;-1,0230;-7,2092;
14,6750;-0,5061;-21,0642;2,5503;-1,6175;-1,0230;-7,2092;
14,6850;-0,5061;-21,0642;2,5503;-1,6175;-1,0230;-7,2092;
14,7570;-0,5061;-21,0642;2,5503;-1,6175;-1,0230;-7,2092;
14,7760;-0,5061;-21,0642;2,5503;-1,6388;-0,9900;-7,2848;
14,7770;-0,4486;-21,4626;2,8524;-1,6388;-0,9900;-7,2848;
14,7850;-0,4486;-21,4626;2,8524;-1,6388;-0,9900;-7,2848;
14,8530;-0,4486;-21,4626;2,8524;-1,6388;-0,9900;-7,2848;
14,8730;-0,4486;-21,4626;2,8524;-1,6313;-1,0039;-7,3732;
14,8740;-0,4982;-21,9196;3,0385;-1,6313;-1,0039;-7,3732;
14,8850;-0,4982;-21,9196;3,0385;-1,6313;-1,0039;-7,3732;
14,9530;-0,4982;-21,9196;3,0385;-1,6313;-1,0039;-7,3732;
14,9740;-0,4982;-21,9196;3,0385;-1,6005;-0,9943;-7,4574;
14,9740;-0,6690;-22,4403;3,0982;-1,6005;-0,9943;-7,4574;
14,9860;-0,6690;-22,4403;3,0982;-1,6005;-0,9943;-7,4574;
15,0570;-0,6690;-22,4403;3,0982;-1,6005;-0,9943;-7,4574;
15,0750;-0,6690;-22,4403;3,0982;-1,5664;-0,9868;-7,5373;
15,0760;-0,7843;-22,9189;3,1160;-1,5664;-0,9868;-7,5373;
15,0900;-0,7843;-22,9189;3,1160;-1,5664;-0,9868;-7,5373;
15,0980;-0,7843;-22,9189;3,1160;-1,5664;-0,9868;-7,5373;
15,1560;-0,7843;-22,9189;3,1160;-1,5664;-0,9868;-7,5373;
15,1770;-0,7843;-22,9189;3,1160;-1,6463;-1,0262;-7,6129;
15,1770;-0,7787;-23,5517;2,9180;-1,6463;-1,0262;-7,6129;
15,1880;-0,7787;-23,5517;2,9180;-1,6463;-1,0262;-7,6129;
15,2550;-0,7787;-23,5517;2,9180;-1,6463;-1,0262;-7,6129;
15,2750;-0,7787;-23,5517;2,9180;-1,7560;-1,0156;-7,6800;
15,2750;-0,6700;-24,2260;2,9341;-1,7560;-1,0156;-7,6800;
15,2900;-0,6700;-24,2260;2,9341;-1,7560;-1,0156;-7,6800;
15,3570;-0,6700;-24,2260;2,9341;-1,7560;-1,0156;-7,6800;
15,3770;-0,6700;-24,2260;2,9341;-1,6985;-1,0156;-7,7557;
15,3780;-0,5660;-24,5541;3,2479;-1,6985;-1,0156;-7,7557;
15,3910;-0,5660;-24,5541;3,2479;-1,6985;-1,0156;-7,7557;
15,4550;-0,5660;-24,5541;3,2479;-1,6985;-1,0156;-7,7557;
15,4760;-0,5660;-24,5541;3,2479;-1,6473;-1,0241;-7,8419;
15,4760;-0,4520;-24,7836;3,2702;-1,6473;-1,0241;-7,8419;
15,4910;-0,4520;-24,7836;3,2702;-1,6473;-1,0241;-7,8419;
15,5590;-0,4520;-24,7836;3,2702;-1,6473;-1,0241;-7,8419;
15,5800;-0,4520;-24,7836;3,2702;-1,7539;-1,0550;-7,8995;
15,5810;-0,6768;-25,1880;2,9196;-1,7539;-1,0550;-7,8995;
15,5920;-0,6768;-25,1880;2,9196;-1,7539;-1,0550;-7,8995;
15,5940;-0,6768;-25,1880;2,9196;-1,7539;-1,0550;-7,8995;
15,6600;-0,6768;-25,1880;2,9196;-1,7539;-1,0550;-7,8995;
15,6800;-0,7242;-25,8607;3,0962;-1,7539;-1,0550;-7,8995;
15,6800;-0,7242;-25,8607;3,0962;-1,8561;-1,0401;-7,9804;
15,6920;-0,7242;-25,8607;3,0962;-1,8561;-1,0401;-7,9804;
15,7600;-0,7242;-25,8607;3,0962;-1,8561;-1,0401;-7,9804;
15,7810;-0,7242;-25,8607;3,0962;-1,7315;-1,0113;-8,0731;
15,7820;-0,8114;-26,3553;3,5503;-1,7315;-1,0113;-8,0731;
15,7930;-0,8114;-26,3553;3,5503;-1,7315;-1,0113;-8,0731;
15,8590;-0,8114;-26,3553;3,5503;-1,7315;-1,0113;-8,0731;
15,8790;-0,9556;-26,8268;3,4635;-1,7315;-1,0113;-8,0731;
15,8800;-0,9556;-26,8268;3,4635;-1,6740;-1,0454;-8,1445;
15,8940;-0,9556;-26,8268;3,4635;-1,6740;-1,0454;-8,1445;
15,9600;-0,9556;-26,8268;3,4635;-1,6740;-1,0454;-8,1445;
15,9690;-0,9556;-26,8268;3,4635;-1,6740;-1,0454;-8,1445;
15,9800;-0,9599;-27,5218;3,0433;-1,6740;-1,0454;-8,1445;
15,9800;-0,9599;-27,5218;3,0433;-1,8657;-1,0965;-8,2169;
15,9960;-0,9599;-27,5218;3,0433;-1,8657;-1,0965;-8,2169;
16,0600;-0,9599;-27,5218;3,0433;-1,8657;-1,0965;-8,2169;
16,0800;-0,9599;-27,5218;3,0433;-1,9051;-1,0230;-8,2915;
16,0800;-0,7349;-28,2623;3,3875;-1,9051;-1,0230;-8,2915;
16,0940;-0,7349;-28,2623;3,3875;-1,9051;-1,0230;-8,2915;
16,1610;-0,7349;-28,2623;3,3875;-1,9051;-1,0230;-8,2915;
16,1800;-0,6962;-28,3552;3,7802;-1,9051;-1,0230;-8,2915;
16,1800;-0,6962;-28,3552;3,7802;-1,6431;-1,0209;-8,3703;
16,1950;-0,6962;-28,3552;3,7802;-1,6431;-1,0209;-8,3703;
16,2600;-0,6962;-28,3552;3,7802;-1,6431;-1,0209;-8,3703;
16,2800;-0,8536;-28,7247;3,1113;-1,6431;-1,0209;-8,3703;
16,2810;-0,8536;-28,7247;3,1113;-1,7762;-1,1147;-8,4406;
16,2980;-0,8536;-28,7247;3,1113;-1,7762;-1,1147;-8,4406;
16,3410;-0,8536;-28,7247;3,1113;-1,7762;-1,1147;-8,4406;
16,3610;-0,8536;-28,7247;3,1113;-1,7762;-1,1147;-8,4406;
16,3820;-0,8536;-28,7247;3,1113;-2,0447;-1,0912;-8,4556;
16,3830;-0,9668;-29,3724;2,9052;-2,0447;-1,0912;-8,4556;
16,4020;-0,9668;-29,3724;2,9052;-2,0447;-1,0912;-8,4556;
16,4600;-0,9668;-29,3724;2,9052;-2,0447;-1,0912;-8,4556;
16,4820;-1,1182;-29,4969;3,7591;-2,0447;-1,0912;-8,4556;
16,4830;-1,1182;-29,4969;3,7591;-1,8476;-0,9474;-8,4864;
16,4980;-1,1182;-29,4969;3,7591;-1,8476;-0,9474;-8,4864;
16,5600;-1,1182;-29,4969;3,7591;-1,8476;-0,9474;-8,4864;
16,5810;-1,2976;-29,3518;3,7551;-1,8476;-0,9474;-8,4864;
16,5810;-1,2976;-29,3518;3,7551;-1,6729;-1,0827;-8,5024;
16,5980;-1,2976;-29,3518;3,7551;-1,6729;-1,0827;-8,5024;
16,6610;-1,2976;-29,3518;3,7551;-1,6729;-1,0827;-8,5024;
16,6810;-1,2976;-29,3518;3,7551;-1,8582;-1,0699;-8,4886;
16,6810;-1,3971;-29,5688;2,9431;-1,8582;-1,0699;-8,4886;
16,6990;-1,3971;-29,5688;2,9431;-1,8582;-1,0699;-8,4886;
16,7140;-1,3971;-29,5688;2,9431;-1,8582;-1,0699;-8,4886;
16,7610;-1,3971;-29,5688;2,9431;-1,8582;-1,0699;-8,4886;
16,7810;-1,2296;-29,9036;3,1785;-1,8582;-1,0699;-8,4886;
16,7820;-1,2296;-29,9036;3,1785;-1,9584;-1,0188;-8,4971;
16,7990;-1,2296;-29,9036;3,1785;-1,9584;-1,0188;-8,4971;
16,8610;-1,2296;-29,9036;3,1785;-1,9584;-1,0188;-8,4971;
16,8820;-1,1138;-29,8064;3,5777;-1,9584;-1,0188;-8,4971;
16,8820;-1,1138;-29,8064;3,5777;-1,7911;-1,0017;-8,5003;
16,9000;-1,1138;-29,8064;3,5777;-1,7911;-1,0017;-8,5003;
16,9620;-1,1138;-29,8064;3,5777;-1,7911;-1,0017;-8,5003;
16,9820;-1,1138;-29,8064;3,5777;-1,8210;-1,0497;-8,4992;
16,9830;-1,0154;-29,6029;3,2274;-1,8210;-1,0497;-8,4992;
17,0010;-1,0154;-29,6029;3,2274;-1,8210;-1,0497;-8,4992;
17,0630;-1,0154;-29,6029;3,2274;-1,8210;-1,0497;-8,4992;
17,0820;-1,1025;-29,5225;3,0194;-1,8210;-1,0497;-8,4992;
17,0820;-1,1025;-29,5225;3,0194;-1,8966;-1,0646;-8,5003;
17,0870;-1,1025;-29,5225;3,0194;-1,8966;-1,0646;-8,5003;
17,1010;-1,1025;-29,5225;3,0194;-1,8966;-1,0646;-8,5003;
