0,0040;0,0154;0,9469;-0,4593;0,3720;0,3437;0,1376;0,0991;0,0000;0,0213;
0,0190;0,0049;0,9373;-0,5002;0,3720;0,3437;0,1376;0,0991;0,0000;0,0213;
0,0410;0,0070;0,9423;-0,4884;0,3720;0,3437;0,1376;0,0991;0,0000;0,0213;
0,0650;0,0000;0,9391;-0,4509;0,3720;0,3437;0,1376;0,0991;0,0000;0,0213;
0,0850;0,0045;0,9429;-0,4167;0,3720;0,3437;0,1376;0,0991;0,0000;0,0213;
0,1050;0,0040;0,9457;-0,4035;0,3720;0,3437;0,1376;0,0991;0,0000;0,0213;
0,1270;0,0075;0,9440;-0,4082;0,3720;0,3437;0,1376;0,0991;0,0000;0,0213;
0,1470;0,0092;0,9471;-0,4235;0,3720;0,3437;0,1376;0,0991;0,0000;0,0213;
0,1730;0,0092;0,9471;-0,4235;0,3720;0,3437;0,1376;0,0586;0,0117;-0,0043;
0,1730;0,0170;0,9456;-0,4490;0,3720;0,3437;0,1376;0,0586;0,0117;-0,0043;
0,1740;0,0170;0,9456;-0,4490;0,3720;0,3437;0,1376;0,0586;0,0117;-0,0043;
0,1740;0,0170;0,9456;-0,4490;0,3720;0,3437;0,1376;0,0586;0,0117;-0,0043;
0,1750;0,0170;0,9456;-0,4490;0,1834;0,3293;-0,1471;0,0586;0,0117;-0,0043;
0,1760;0,0170;0,9456;-0,4490;0,1834;0,3293;-0,1471;0,0586;0,0117;-0,0043;
0,1920;0,0072;0,9397;-0,4582;0,1834;0,3293;-0,1471;0,0586;0,0117;-0,0043;
0,2120;0,0016;0,9369;-0,4705;0,1834;0,3293;-0,1471;0,0586;0,0117;-0,0043;
0,2340;-0,0046;0,9416;-0,4454;0,1834;0,3293;-0,1471;0,0586;0,0117;-0,0043;
0,2550;0,0092;0,9449;-0,4054;0,1834;0,3293;-0,1471;0,0586;0,0117;-0,0043;
0,2770;0,0156;0,9536;-0,4301;0,1834;0,3293;-0,1471;0,0586;0,0117;-0,0043;
0,2970;-0,0062;0,9435;-0,4219;0,1834;0,3293;-0,1471;0,0586;0,0117;-0,0043;
0,3180;0,0125;0,9468;-0,4256;0,1834;0,3293;-0,1471;0,0586;0,0117;-0,0043;
0,3380;0,0140;0,9456;-0,4237;0,1834;0,3293;-0,1471;0,0586;0,0117;-0,0043;
0,3640;0,0140;0,9456;-0,4237;0,1834;0,3293;-0,1471;0,0586;0,0117;-0,0043;
0,3650;0,0140;0,9456;-0,4237;0,1834;0,3293;-0,1471;0,0586;0,0117;-0,0043;
0,3660;0,0140;0,9456;-0,4237;0,1834;0,3293;-0,1471;0,0373;0,0309;-0,0096;
0,3660;0,0031;0,9478;-0,4615;0,1834;0,3293;-0,1471;0,0373;0,0309;-0,0096;
0,3710;0,0031;0,9478;-0,4615;0,1089;0,3399;-0,5114;0,0373;0,0309;-0,0096;
0,3720;0,0031;0,9478;-0,4615;0,1089;0,3399;-0,5114;0,0373;0,0309;-0,0096;
0,3820;0,0038;0,9449;-0,4561;0,1089;0,3399;-0,5114;0,0373;0,0309;-0,0096;
0,4020;0,0037;0,9471;-0,4091;0,1089;0,3399;-0,5114;0,0373;0,0309;-0,0096;
0,4240;0,0136;0,9471;-0,3859;0,1089;0,3399;-0,5114;0,0373;0,0309;-0,0096;
0,4450;0,0120;0,9490;-0,4012;0,1089;0,3399;-0,5114;0,0373;0,0309;-0,0096;
0,4670;-0,0050;0,9452;-0,4310;0,1089;0,3399;-0,5114;0,0373;0,0309;-0,0096;
0,4870;0,0071;0,9434;-0,4522;0,1089;0,3399;-0,5114;0,0373;0,0309;-0,0096;
0,5080;0,0031;0,9458;-0,4476;0,1089;0,3399;-0,5114;0,0373;0,0309;-0,0096;
0,5300;0,0109;0,9446;-0,4176;0,1089;0,3399;-0,5114;0,0373;0,0309;-0,0096;
0,5550;0,0109;0,9446;-0,4176;0,1089;0,3399;-0,5114;0,0373;0,0309;-0,0096;
0,5570;0,0109;0,9446;-0,4176;0,1089;0,3399;-0,5114;0,0373;0,0309;-0,0096;
0,5570;0,0109;0,9446;-0,4176;0,1089;0,3399;-0,5114;0,0181;-0,0458;-0,0138;
0,5590;0,0136;0,9478;-0,4212;0,1089;0,3399;-0,5114;0,0181;-0,0458;-0,0138;
0,5600;0,0136;0,9478;-0,4212;0,1953;0,3389;-0,1184;0,0181;-0,0458;-0,0138;
0,5600;0,0136;0,9478;-0,4212;0,1953;0,3389;-0,1184;0,0181;-0,0458;-0,0138;
0,5720;-0,0001;0,9436;-0,4208;0,1953;0,3389;-0,1184;0,0181;-0,0458;-0,0138;
0,5930;-0,0023;0,9451;-0,4248;0,1953;0,3389;-0,1184;0,0181;-0,0458;-0,0138;
0,6160;-0,0016;0,9425;-0,4481;0,1953;0,3389;-0,1184;0,0181;-0,0458;-0,0138;
0,6370;-0,0012;0,9386;-0,4520;0,1953;0,3389;-0,1184;0,0181;-0,0458;-0,0138;
0,6580;0,0002;0,9409;-0,4548;0,1953;0,3389;-0,1184;0,0181;-0,0458;-0,0138;
0,6800;0,0018;0,9449;-0,4416;0,1953;0,3389;-0,1184;0,0181;-0,0458;-0,0138;
0,7010;0,0006;0,9427;-0,4255;0,1953;0,3389;-0,1184;0,0181;-0,0458;-0,0138;
0,7220;0,0033;0,9431;-0,4242;0,1953;0,3389;-0,1184;0,0181;-0,0458;-0,0138;
0,7520;0,0046;0,9424;-0,4378;0,1953;0,3389;-0,1184;0,0181;-0,0458;-0,0138;
0,7550;0,0046;0,9424;-0,4378;0,1953;0,3389;-0,1184;0,0181;-0,0458;-0,0138;
0,7570;0,0046;0,9424;-0,4378;0,1953;0,3389;-0,1184;0,0352;0,0032;-0,0128;
0,7580;0,0046;0,9424;-0,4378;0,1953;0,3389;-0,1184;0,0352;0,0032;-0,0128;
0,7590;0,0046;0,9424;-0,4378;0,1953;0,3389;-0,1184;0,0352;0,0032;-0,0128;
0,7590;0,0046;0,9424;-0,4378;0,0981;0,2889;-0,2751;0,0352;0,0032;-0,0128;
0,7600;0,0046;0,9424;-0,4378;0,0981;0,2889;-0,2751;0,0352;0,0032;-0,0128;
0,7650;-0,0005;0,9436;-0,4565;0,0981;0,2889;-0,2751;0,0352;0,0032;-0,0128;
0,7870;0,0009;0,9463;-0,4538;0,0981;0,2889;-0,2751;0,0352;0,0032;-0,0128;
0,8080;0,0035;0,9441;-0,4325;0,0981;0,2889;-0,2751;0,0352;0,0032;-0,0128;
0,8340;-0,0009;0,9460;-0,4526;0,0981;0,2889;-0,2751;0,0352;0,0032;-0,0128;
0,8520;-0,0095;0,9215;-0,4200;0,0981;0,2889;-0,2751;0,0352;0,0032;-0,0128;
0,8730;0,0017;0,9455;-0,4172;0,0981;0,2889;-0,2751;0,0352;0,0032;-0,0128;
0,8950;0,0151;0,9420;-0,4211;0,0981;0,2889;-0,2751;0,0352;0,0032;-0,0128;
0,9150;-0,0037;0,9274;-0,4531;0,0981;0,2889;-0,2751;0,0352;0,0032;-0,0128;
0,9410;-0,0037;0,9274;-0,4531;0,0981;0,2889;-0,2751;0,0075;0,0597;-0,0096;
0,9420;-0,0010;0,9414;-0,4863;0,0981;0,2889;-0,2751;0,0075;0,0597;-0,0096;
0,9450;-0,0010;0,9414;-0,4863;0,0981;0,2889;-0,2751;0,0075;0,0597;-0,0096;
0,9460;-0,0010;0,9414;-0,4863;0,0981;0,2889;-0,2751;0,0075;0,0597;-0,0096;
0,9480;-0,0010;0,9414;-0,4863;0,0074;0,1474;-0,4119;0,0075;0,0597;-0,0096;
0,9490;-0,0010;0,9414;-0,4863;0,0074;0,1474;-0,4119;0,0075;0,0597;-0,0096;
0,9590;-0,0062;0,9330;-0,4438;0,0074;0,1474;-0,4119;0,0075;0,0597;-0,0096;
0,9800;0,0055;0,9463;-0,4219;0,0074;0,1474;-0,4119;0,0075;0,0597;-0,0096;
1,0030;0,0147;0,9618;-0,3979;0,0074;0,1474;-0,4119;0,0075;0,0597;-0,0096;
1,0280;-0,0118;0,9420;-0,4242;0,0074;0,1474;-0,4119;0,0075;0,0597;-0,0096;
1,0480;0,0038;0,9246;-0,4334;0,0074;0,1474;-0,4119;0,0075;0,0597;-0,0096;
1,0820;0,0022;0,9452;-0,4560;0,0074;0,1474;-0,4119;0,0075;0,0597;-0,0096;
1,0870;0,0016;0,9229;-0,4262;0,0074;0,1474;-0,4119;0,0075;0,0597;-0,0096;
1,1080;0,0101;0,9439;-0,4434;0,0074;0,1474;-0,4119;0,0075;0,0597;-0,0096;
1,1320;0,0101;0,9439;-0,4434;0,0074;0,1474;-0,4119;-0,0011;-0,0341;-0,0149;
1,1330;0,0142;0,9389;-0,4296;0,0074;0,1474;-0,4119;-0,0011;-0,0341;-0,0149;
1,1330;0,0142;0,9389;-0,4296;0,0074;0,1474;-0,4119;-0,0011;-0,0341;-0,0149;
1,1340;0,0142;0,9389;-0,4296;0,0074;0,1474;-0,4119;-0,0011;-0,0341;-0,0149;
1,1350;0,0142;0,9389;-0,4296;0,1370;0,3120;-0,3106;-0,0011;-0,0341;-0,0149;
1,1360;0,0142;0,9389;-0,4296;0,1370;0,3120;-0,3106;-0,0011;-0,0341;-0,0149;
1,1540;-0,0051;0,9451;-0,4200;0,1370;0,3120;-0,3106;-0,0011;-0,0341;-0,0149;
1,1750;-0,0060;0,9500;-0,3855;0,1370;0,3120;-0,3106;-0,0011;-0,0341;-0,0149;
1,1960;-0,0009;0,9468;-0,3775;0,1370;0,3120;-0,3106;-0,0011;-0,0341;-0,0149;
1,2190;-0,0084;0,9407;-0,4156;0,1370;0,3120;-0,3106;-0,0011;-0,0341;-0,0149;
1,2390;-0,0116;0,9357;-0,4562;0,1370;0,3120;-0,3106;-0,0011;-0,0341;-0,0149;
1,2590;-0,0056;0,9341;-0,4873;0,1370;0,3120;-0,3106;-0,0011;-0,0341;-0,0149;
1,2830;-0,0046;0,9304;-0,4924;0,1370;0,3120;-0,3106;-0,0011;-0,0341;-0,0149;
1,3040;-0,0098;0,9347;-0,4630;0,1370;0,3120;-0,3106;-0,0011;-0,0341;-0,0149;
1,3290;-0,0098;0,9347;-0,4630;0,1370;0,3120;-0,3106;-0,0011;-0,0341;-0,0149;
1,3320;-0,0098;0,9347;-0,4630;0,1370;0,3120;-0,3106;-0,0011;-0,0341;-0,0149;
1,3340;-0,0098;0,9347;-0,4630;0,1370;0,3120;-0,3106;-0,0586;-0,0362;-0,0085;
1,3350;-0,0081;0,9379;-0,4400;0,1370;0,3120;-0,3106;-0,0586;-0,0362;-0,0085;
1,3370;-0,0081;0,9379;-0,4400;-0,0405;0,2540;-0,2755;-0,0586;-0,0362;-0,0085;
1,3390;-0,0081;0,9379;-0,4400;-0,0405;0,2540;-0,2755;-0,0586;-0,0362;-0,0085;
1,3480;0,0042;0,9417;-0,4036;-0,0405;0,2540;-0,2755;-0,0586;-0,0362;-0,0085;
1,3690;0,0118;0,9409;-0,4005;-0,0405;0,2540;-0,2755;-0,0586;-0,0362;-0,0085;
1,3900;-0,0138;0,9313;-0,4290;-0,0405;0,2540;-0,2755;-0,0586;-0,0362;-0,0085;
1,4120;-0,0160;0,9319;-0,4578;-0,0405;0,2540;-0,2755;-0,0586;-0,0362;-0,0085;
1,4370;0,0101;0,9292;-0,4520;-0,0405;0,2540;-0,2755;-0,0586;-0,0362;-0,0085;
1,4510;0,0164;0,9314;-0,4731;-0,0405;0,2540;-0,2755;-0,0586;-0,0362;-0,0085;
1,4780;-0,0044;0,9369;-0,4856;-0,0405;0,2540;-0,2755;-0,0586;-0,0362;-0,0085;
1,4790;-0,0044;0,9369;-0,4856;-0,0405;0,2540;-0,2755;-0,0586;-0,0362;-0,0085;
1,4950;-0,0192;0,9290;-0,4665;-0,0405;0,2540;-0,2755;-0,0586;-0,0362;-0,0085;
1,5220;-0,0192;0,9290;-0,4665;-0,0405;0,2540;-0,2755;-0,0586;-0,0362;-0,0085;
1,5240;-0,0192;0,9290;-0,4665;-0,0405;0,2540;-0,2755;-0,0586;-0,0362;-0,0085;
1,5260;-0,0192;0,9290;-0,4665;-0,0405;0,2540;-0,2755;-0,0320;0,0735;0,0202;
1,5290;-0,0022;0,9367;-0,4363;-0,0405;0,2540;-0,2755;-0,0320;0,0735;0,0202;
1,5310;-0,0022;0,9367;-0,4363;0,0212;0,2451;-0,2328;-0,0320;0,0735;0,0202;
1,5340;-0,0022;0,9367;-0,4363;0,0212;0,2451;-0,2328;-0,0320;0,0735;0,0202;
1,5370;0,0046;0,9337;-0,4285;0,0212;0,2451;-0,2328;-0,0320;0,0735;0,0202;
1,5590;0,0006;0,9350;-0,4520;0,0212;0,2451;-0,2328;-0,0320;0,0735;0,0202;
1,5800;-0,0089;0,9296;-0,4808;0,0212;0,2451;-0,2328;-0,0320;0,0735;0,0202;
1,5990;-0,0031;0,9340;-0,4878;0,0212;0,2451;-0,2328;-0,0320;0,0735;0,0202;
1,6180;0,0028;0,9331;-0,4595;0,0212;0,2451;-0,2328;-0,0320;0,0735;0,0202;
1,6390;0,0034;0,9353;-0,4534;0,0212;0,2451;-0,2328;-0,0320;0,0735;0,0202;
1,6600;0,0067;0,9379;-0,4423;0,0212;0,2451;-0,2328;-0,0320;0,0735;0,0202;
1,6820;-0,0015;0,9362;-0,4308;0,0212;0,2451;-0,2328;-0,0320;0,0735;0,0202;
1,7080;-0,0015;0,9362;-0,4308;0,0212;0,2451;-0,2328;-0,0320;0,0735;0,0202;
1,7090;-0,0015;0,9362;-0,4308;0,0212;0,2451;-0,2328;-0,0320;0,0735;0,0202;
1,7110;-0,0015;0,9362;-0,4308;0,0212;0,2451;-0,2328;-0,0085;0,0085;0,0000;
1,7120;-0,0038;0,9395;-0,4150;0,0212;0,2451;-0,2328;-0,0085;0,0085;0,0000;
1,7390;-0,0038;0,9395;-0,4150;0,0028;0,2836;0,0008;-0,0085;0,0085;0,0000;
1,7400;-0,0038;0,9395;-0,4150;0,0028;0,2836;0,0008;-0,0085;0,0085;0,0000;
1,7410;0,0086;0,9391;-0,4198;0,0028;0,2836;0,0008;-0,0085;0,0085;0,0000;
1,7450;0,0037;0,9342;-0,4311;0,0028;0,2836;0,0008;-0,0085;0,0085;0,0000;
1,7670;0,0023;0,9343;-0,4533;0,0028;0,2836;0,0008;-0,0085;0,0085;0,0000;
1,7880;0,0073;0,9330;-0,4639;0,0028;0,2836;0,0008;-0,0085;0,0085;0,0000;
1,8180;0,0045;0,9354;-0,4570;0,0028;0,2836;0,0008;-0,0085;0,0085;0,0000;
1,8350;-0,0007;0,9320;-0,4570;0,0028;0,2836;0,0008;-0,0085;0,0085;0,0000;
1,8560;0,0010;0,9285;-0,4511;0,0028;0,2836;0,0008;-0,0085;0,0085;0,0000;
1,8970;0,0078;0,9353;-0,4510;0,0028;0,2836;0,0008;-0,0085;0,0085;0,0000;
1,8990;0,0149;0,9289;-0,4409;0,0028;0,2836;0,0008;-0,0085;0,0085;0,0000;
1,9040;0,0149;0,9289;-0,4409;0,0028;0,2836;0,0008;0,0511;0,0330;-0,0075;
1,9050;0,0149;0,9289;-0,4409;0,0028;0,2836;0,0008;0,0511;0,0330;-0,0075;
1,9080;0,0149;0,9289;-0,4409;0,0028;0,2836;0,0008;0,0511;0,0330;-0,0075;
1,9090;0,0149;0,9289;-0,4409;0,1136;0,2556;-0,3245;0,0511;0,0330;-0,0075;
1,9100;0,0149;0,9289;-0,4409;0,1136;0,2556;-0,3245;0,0511;0,0330;-0,0075;
1,9160;-0,0060;0,9309;-0,4762;0,1136;0,2556;-0,3245;0,0511;0,0330;-0,0075;
1,9390;-0,0397;0,9058;-0,4606;0,1136;0,2556;-0,3245;0,0511;0,0330;-0,0075;
1,9580;0,0024;0,9358;-0,4510;0,1136;0,2556;-0,3245;0,0511;0,0330;-0,0075;
1,9780;0,0473;0,9351;-0,4352;0,1136;0,2556;-0,3245;0,0511;0,0330;-0,0075;
2,0000;0,0006;0,9536;-0,5011;0,1136;0,2556;-0,3245;0,0511;0,0330;-0,0075;
2,0220;-0,0060;0,9171;-0,4890;0,1136;0,2556;-0,3245;0,0511;0,0330;-0,0075;
2,0460;-0,0079;0,9447;-0,4483;0,1136;0,2556;-0,3245;0,0511;0,0330;-0,0075;
2,0670;-0,0176;0,9422;-0,3992;0,1136;0,2556;-0,3245;0,0511;0,0330;-0,0075;
2,0880;-0,0176;0,9422;-0,3992;0,1136;0,2556;-0,3245;0,2162;0,2194;0,1523;
2,0890;-0,0407;0,9298;-0,3986;0,1136;0,2556;-0,3245;0,2162;0,2194;0,1523;
2,0900;-0,0407;0,9298;-0,3986;0,1136;0,2556;-0,3245;0,2162;0,2194;0,1523;
2,0910;-0,0407;0,9298;-0,3986;0,1136;0,2556;-0,3245;0,2162;0,2194;0,1523;
2,0920;-0,0407;0,9298;-0,3986;-0,1544;0,3335;0,2066;0,2162;0,2194;0,1523;
2,0930;-0,0407;0,9298;-0,3986;-0,1544;0,3335;0,2066;0,2162;0,2194;0,1523;
2,2820;-0,0407;0,9298;-0,3986;-0,1544;0,3335;0,2066;-0,0021;0,0330;-0,0767;
2,2840;0,0352;0,9160;-0,4526;-0,1544;0,3335;0,2066;-0,0021;0,0330;-0,0767;
2,2860;0,0352;0,9160;-0,4526;-0,1544;0,3335;0,2066;-0,0021;0,0330;-0,0767;
2,2880;0,0352;0,9160;-0,4526;-0,1544;0,3335;0,2066;-0,0021;0,0330;-0,0767;
2,2890;0,0352;0,9160;-0,4526;-0,4248;0,2550;0,3029;-0,0021;0,0330;-0,0767;
2,2910;0,0352;0,9160;-0,4526;-0,4248;0,2550;0,3029;-0,0021;0,0330;-0,0767;
2,4750;0,0352;0,9160;-0,4526;-0,4248;0,2550;0,3029;0,0362;0,1332;-0,0234;
2,4770;0,0514;0,9072;-0,5194;-0,4248;0,2550;0,3029;0,0362;0,1332;-0,0234;
2,4780;0,0514;0,9072;-0,5194;-0,4248;0,2550;0,3029;0,0362;0,1332;-0,0234;
2,4800;0,0514;0,9072;-0,5194;-0,4248;0,2550;0,3029;0,0362;0,1332;-0,0234;
2,4820;0,0514;0,9072;-0,5194;0,2836;0,1533;-0,1566;0,0362;0,1332;-0,0234;
2,4840;0,0514;0,9072;-0,5194;0,2836;0,1533;-0,1566;0,0362;0,1332;-0,0234;
2,6640;0,0514;0,9072;-0,5194;0,2836;0,1533;-0,1566;0,0767;0,0043;-0,0117;
2,6670;0,0534;0,9066;-0,4967;0,2836;0,1533;-0,1566;0,0767;0,0043;-0,0117;
2,6690;0,0534;0,9066;-0,4967;0,2836;0,1533;-0,1566;0,0767;0,0043;-0,0117;
2,6720;0,0534;0,9066;-0,4967;0,2836;0,1533;-0,1566;0,0767;0,0043;-0,0117;
2,6740;0,0534;0,9066;-0,4967;0,4013;0,0955;-0,7540;0,0767;0,0043;-0,0117;
2,6760;0,0534;0,9066;-0,4967;0,4013;0,0955;-0,7540;0,0767;0,0043;-0,0117;
2,8530;0,0534;0,9066;-0,4967;0,4013;0,0955;-0,7540;0,0767;0,0043;-0,0117;
2,8550;0,0534;0,9066;-0,4967;0,4013;0,0955;-0,7540;0,0767;0,0043;-0,0117;
2,8790;0,0534;0,9066;-0,4967;0,4013;0,0955;-0,7540;0,0043;0,0341;0,0170;
2,8790;0,0434;0,9080;-0,4791;0,4013;0,0955;-0,7540;0,0043;0,0341;0,0170;
2,8800;0,0434;0,9080;-0,4791;0,2813;0,1343;-0,2966;0,0043;0,0341;0,0170;
2,8810;0,0434;0,9080;-0,4791;0,2813;0,1343;-0,2966;0,0043;0,0341;0,0170;
3,0440;0,0434;0,9080;-0,4791;0,2813;0,1343;-0,2966;0,0043;0,0341;0,0170;
3,0470;0,0434;0,9080;-0,4791;0,2813;0,1343;-0,2966;0,0043;0,0341;0,0170;
3,0490;0,0434;0,9080;-0,4791;0,2813;0,1343;-0,2966;0,0011;-0,0245;-0,0107;
3,0510;0,0257;0,8951;-0,5217;0,2813;0,1343;-0,2966;0,0011;-0,0245;-0,0107;
3,0530;0,0257;0,8951;-0,5217;0,0749;0,0398;-0,6540;0,0011;-0,0245;-0,0107;
3,0550;0,0257;0,8951;-0,5217;0,0749;0,0398;-0,6540;0,0011;-0,0245;-0,0107;
3,2340;0,0257;0,8951;-0,5217;0,0749;0,0398;-0,6540;0,0011;-0,0245;-0,0107;
3,2360;0,0257;0,8951;-0,5217;0,0749;0,0398;-0,6540;0,0011;-0,0245;-0,0107;
