0,0110;0,0189;0,9245;-0,4845;-0,0263;0,4186;-0,1155;0,2397;-0,0117;0,0234;
0,0120;0,0230;0,9176;-0,5874;-0,0263;0,4186;-0,1155;0,2397;-0,0117;0,0234;
0,0130;0,0230;0,9176;-0,5874;-0,0263;0,4186;-0,1155;0,2397;-0,0117;0,0234;
0,0140;0,0230;0,9176;-0,5874;-0,0263;0,4186;-0,1155;0,2397;-0,0117;0,0234;
0,0150;0,0230;0,9176;-0,5874;-0,0354;0,4121;-0,1282;0,2397;-0,0117;0,0234;
0,0160;0,0230;0,9176;-0,5874;-0,0354;0,4121;-0,1282;0,2397;-0,0117;0,0234;
0,2000;0,0230;0,9176;-0,5874;-0,0354;0,4121;-0,1282;0,2397;-0,0117;0,0234;
0,2010;0,0230;0,9176;-0,5874;-0,0354;0,4121;-0,1282;0,2397;-0,0117;0,0234;
0,2020;0,0230;0,9176;-0,5874;-0,0354;0,4121;-0,1282;0,0053;-0,0043;0,0107;
0,2020;0,0384;0,9289;-0,5067;-0,0354;0,4121;-0,1282;0,0053;-0,0043;0,0107;
0,2030;0,0384;0,9289;-0,5067;0,1497;0,4751;-0,3092;0,0053;-0,0043;0,0107;
0,2030;0,0384;0,9289;-0,5067;0,1497;0,4751;-0,3092;0,0053;-0,0043;0,0107;
0,3900;0,0384;0,9289;-0,5067;0,1497;0,4751;-0,3092;0,0053;-0,0043;0,0107;
0,3900;0,0384;0,9289;-0,5067;0,1497;0,4751;-0,3092;0,0053;-0,0043;0,0107;
0,3910;0,0384;0,9289;-0,5067;0,1497;0,4751;-0,3092;-0,0320;0,0085;0,0128;
0,3910;0,0408;0,9237;-0,4808;0,1497;0,4751;-0,3092;-0,0320;0,0085;0,0128;
0,3920;0,0408;0,9237;-0,4808;0,1662;0,4315;-0,0433;-0,0320;0,0085;0,0128;
0,3920;0,0408;0,9237;-0,4808;0,1662;0,4315;-0,0433;-0,0320;0,0085;0,0128;
0,5800;0,0408;0,9237;-0,4808;0,1662;0,4315;-0,0433;0,0501;-0,0245;-0,0149;
0,5810;0,0217;0,9245;-0,4393;0,1662;0,4315;-0,0433;0,0501;-0,0245;-0,0149;
0,5820;0,0217;0,9245;-0,4393;0,1662;0,4315;-0,0433;0,0501;-0,0245;-0,0149;
0,5830;0,0217;0,9245;-0,4393;0,1662;0,4315;-0,0433;0,0501;-0,0245;-0,0149;
0,5840;0,0217;0,9245;-0,4393;0,1558;0,4322;-0,0426;0,0501;-0,0245;-0,0149;
