0,9940;-0,0846;0,0212;-0,0121;-0,0106;-0,0042;0,0062;
1,0150;-0,0846;0,0212;-0,0121;0,0309;-0,0053;-0,0065;
1,0150;-0,0131;0,0473;0,0552;0,0309;-0,0053;-0,0065;
1,0700;-0,0131;0,0473;0,0552;0,0309;-0,0053;-0,0065;
1,0960;-0,0131;0,0473;0,0552;0,0309;-0,0053;-0,0065;
1,1170;-0,0578;0,0302;-0,1201;0,0309;-0,0053;-0,0065;
1,1170;-0,0578;0,0302;-0,1201;-0,0064;-0,0021;-0,0012;
1,1730;-0,0578;0,0302;-0,1201;-0,0064;-0,0021;-0,0012;
1,1970;-0,0578;0,0302;-0,1201;-0,0064;-0,0021;-0,0012;
1,2180;-0,0578;0,0302;-0,1201;-0,0511;0,0001;0,0073;
1,2180;-0,0643;-0,0313;-0,0559;-0,0511;0,0001;0,0073;
1,2720;-0,0643;-0,0313;-0,0559;-0,0511;0,0001;0,0073;
1,2970;-0,0643;-0,0313;-0,0559;-0,0511;0,0001;0,0073;
1,3170;-0,0643;-0,0313;-0,0559;0,0331;0,0043;-0,0033;
1,3180;-0,0092;0,0288;0,1802;0,0331;0,0043;-0,0033;
1,3720;-0,0092;0,0288;0,1802;0,0331;0,0043;-0,0033;
1,3970;-0,0092;0,0288;0,1802;0,0331;0,0043;-0,0033;
1,4180;-0,0524;0,0549;-0,0380;0,0331;0,0043;-0,0033;
1,4180;-0,0524;0,0549;-0,0380;0,0416;0,0001;-0,0023;
1,4550;-0,0524;0,0549;-0,0380;0,0416;0,0001;-0,0023;
1,4760;-0,0524;0,0549;-0,0380;0,0416;0,0001;-0,0023;
1,4980;-0,0524;0,0549;-0,0380;0,0416;0,0001;-0,0023;
1,5180;-0,0598;-0,0336;-0,2227;0,0416;0,0001;-0,0023;
1,5190;-0,0598;-0,0336;-0,2227;-0,0543;-0,0021;0,0084;
1,5720;-0,0598;-0,0336;-0,2227;-0,0543;-0,0021;0,0084;
1,5970;-0,0598;-0,0336;-0,2227;-0,0543;-0,0021;0,0084;
1,6190;-0,0112;-0,0194;0,0710;-0,0543;-0,0021;0,0084;
1,6200;-0,0112;-0,0194;0,0710;-0,0149;-0,0010;-0,0002;
1,6730;-0,0112;-0,0194;0,0710;-0,0149;-0,0010;-0,0002;
1,6980;-0,0112;-0,0194;0,0710;-0,0149;-0,0010;-0,0002;
1,7180;-0,0152;0,0547;0,1355;-0,0149;-0,0010;-0,0002;
1,7190;-0,0152;0,0547;0,1355;0,0490;0,0001;-0,0055;
1,7740;-0,0152;0,0547;0,1355;0,0490;0,0001;-0,0055;
1,7980;-0,0152;0,0547;0,1355;0,0490;0,0001;-0,0055;
1,8180;-0,0433;-0,0192;-0,1526;0,0490;0,0001;-0,0055;
1,8190;-0,0433;-0,0192;-0,1526;-0,0213;0,0033;0,0041;
1,8750;-0,0433;-0,0192;-0,1526;-0,0213;0,0033;0,0041;
1,8980;-0,0433;-0,0192;-0,1526;-0,0213;0,0033;0,0041;
1,9180;-0,0433;-0,0192;-0,1526;-0,0255;0,0043;0,0031;
1,9180;-0,0214;-0,0259;-0,0158;-0,0255;0,0043;0,0031;
1,9740;-0,0214;-0,0259;-0,0158;-0,0255;0,0043;0,0031;
1,9980;-0,0214;-0,0259;-0,0158;-0,0255;0,0043;0,0031;
2,0180;-0,0022;0,0425;0,0859;-0,0255;0,0043;0,0031;
2,0180;-0,0022;0,0425;0,0859;0,0320;0,0001;-0,0044;
2,0750;-0,0022;0,0425;0,0859;0,0320;0,0001;-0,0044;
2,0980;-0,0022;0,0425;0,0859;0,0320;0,0001;-0,0044;
2,1180;-0,0022;0,0425;0,0859;-0,0106;-0,0021;0,0031;
2,1180;-0,0305;-0,0260;-0,0999;-0,0106;-0,0021;0,0031;
2,1760;-0,0305;-0,0260;-0,0999;-0,0106;-0,0021;0,0031;
2,1990;-0,0305;-0,0260;-0,0999;-0,0106;-0,0021;0,0031;
2,2190;-0,0128;-0,0329;-0,0176;-0,0106;-0,0021;0,0031;
2,2190;-0,0128;-0,0329;-0,0176;-0,0277;-0,0010;0,0041;
2,2770;-0,0128;-0,0329;-0,0176;-0,0277;-0,0010;0,0041;
2,3000;-0,0128;-0,0329;-0,0176;-0,0277;-0,0010;0,0041;
2,3210;0,0082;0,0189;0,0748;-0,0277;-0,0010;0,0041;
2,3210;0,0082;0,0189;0,0748;0,0245;0,0001;-0,0044;
2,3790;0,0082;0,0189;0,0748;0,0245;0,0001;-0,0044;
2,4020;0,0082;0,0189;0,0748;0,0245;0,0001;-0,0044;
2,4210;0,0082;0,0189;0,0748;-0,0032;0,0054;0,0009;
2,4220;-0,0348;-0,0064;-0,0605;-0,0032;0,0054;0,0009;
2,4800;-0,0348;-0,0064;-0,0605;-0,0032;0,0054;0,0009;
2,5010;-0,0348;-0,0064;-0,0605;-0,0032;0,0054;0,0009;
2,5210;-0,0348;-0,0064;-0,0605;-0,0245;0,0033;0,0041;
2,5210;-0,0338;-0,0256;-0,0336;-0,0245;0,0033;0,0041;
2,5740;-0,0338;-0,0256;-0,0336;-0,0245;0,0033;0,0041;
2,5810;-0,0338;-0,0256;-0,0336;-0,0245;0,0033;0,0041;
2,6010;-0,0338;-0,0256;-0,0336;-0,0245;0,0033;0,0041;
2,6240;-0,0338;-0,0256;-0,0336;0,0224;-0,0031;-0,0033;
2,6240;-0,0022;0,0079;0,1151;0,0224;-0,0031;-0,0033;
2,6820;-0,0022;0,0079;0,1151;0,0224;-0,0031;-0,0033;
2,7010;-0,0022;0,0079;0,1151;0,0224;-0,0031;-0,0033;
2,7240;-0,0022;0,0079;0,1151;0,0000;0,0001;0,0009;
2,7240;-0,0313;-0,0023;-0,0665;0,0000;0,0001;0,0009;
2,7840;-0,0313;-0,0023;-0,0665;0,0000;0,0001;0,0009;
2,8040;-0,0313;-0,0023;-0,0665;0,0000;0,0001;0,0009;
2,8220;-0,0313;-0,0023;-0,0665;-0,0351;-0,0010;0,0062;
2,8230;-0,0180;-0,0364;-0,0692;-0,0351;-0,0010;0,0062;
2,8820;-0,0180;-0,0364;-0,0692;-0,0351;-0,0010;0,0062;
2,9020;-0,0180;-0,0364;-0,0692;-0,0351;-0,0010;0,0062;
2,9240;-0,0180;-0,0364;-0,0692;0,0192;0,0011;-0,0023;
2,9250;0,0149;0,0007;0,1169;0,0192;0,0011;-0,0023;
2,9830;0,0149;0,0007;0,1169;0,0192;0,0011;-0,0023;
3,0020;0,0149;0,0007;0,1169;0,0192;0,0011;-0,0023;
3,0220;-0,0065;0,0081;-0,0370;0,0192;0,0011;-0,0023;
3,0230;-0,0065;0,0081;-0,0370;0,0203;0,0043;-0,0023;
3,0850;-0,0065;0,0081;-0,0370;0,0203;0,0043;-0,0023;
3,1020;-0,0065;0,0081;-0,0370;0,0203;0,0043;-0,0023;
3,1250;-0,0065;0,0081;-0,0370;-0,0309;0,0001;0,0052;
3,1250;-0,0350;-0,0311;-0,0854;-0,0309;0,0001;0,0052;
3,1860;-0,0350;-0,0311;-0,0854;-0,0309;0,0001;0,0052;
3,2040;-0,0350;-0,0311;-0,0854;-0,0309;0,0001;0,0052;
3,2250;0,0135;0,0049;0,0517;-0,0309;0,0001;0,0052;
3,2260;0,0135;0,0049;0,0517;0,0000;-0,0031;-0,0002;
3,2890;0,0135;0,0049;0,0517;0,0000;-0,0031;-0,0002;
3,3060;0,0135;0,0049;0,0517;0,0000;-0,0031;-0,0002;
3,3240;0,0185;-0,0006;0,0453;0,0000;-0,0031;-0,0002;
3,3250;0,0185;-0,0006;0,0453;0,0245;-0,0010;-0,0023;
3,3880;0,0185;-0,0006;0,0453;0,0245;-0,0010;-0,0023;
3,4050;0,0185;-0,0006;0,0453;0,0245;-0,0010;-0,0023;
3,4260;-0,0184;-0,0213;-0,0893;0,0245;-0,0010;-0,0023;
3,4260;-0,0184;-0,0213;-0,0893;-0,0191;-0,0010;0,0062;
3,4870;-0,0184;-0,0213;-0,0893;-0,0191;-0,0010;0,0062;
3,5050;-0,0184;-0,0213;-0,0893;-0,0191;-0,0010;0,0062;
3,5250;0,0385;-0,0198;0,0191;-0,0191;-0,0010;0,0062;
3,5250;0,0385;-0,0198;0,0191;-0,0096;0,0022;0,0009;
3,5870;0,0385;-0,0198;0,0191;-0,0096;0,0022;0,0009;
3,6050;0,0385;-0,0198;0,0191;-0,0096;0,0022;0,0009;
3,6250;0,0034;0,0210;0,0597;-0,0096;0,0022;0,0009;
3,6260;0,0034;0,0210;0,0597;0,0235;0,0033;-0,0044;
3,6880;0,0034;0,0210;0,0597;0,0235;0,0033;-0,0044;
3,7060;0,0034;0,0210;0,0597;0,0235;0,0033;-0,0044;
3,7260;-0,0289;-0,0083;-0,0718;0,0235;0,0033;-0,0044;
3,7260;-0,0289;-0,0083;-0,0718;-0,0106;-0,0010;0,0020;
3,7910;-0,0289;-0,0083;-0,0718;-0,0106;-0,0010;0,0020;
3,8070;-0,0289;-0,0083;-0,0718;-0,0106;-0,0010;0,0020;
3,8260;-0,0080;-0,0123;-0,0075;-0,0106;-0,0010;0,0020;
3,8260;-0,0080;-0,0123;-0,0075;-0,0159;-0,0021;0,0031;
3,8920;-0,0080;-0,0123;-0,0075;-0,0159;-0,0021;0,0031;
3,9070;-0,0080;-0,0123;-0,0075;-0,0159;-0,0021;0,0031;
3,9280;-0,0080;-0,0123;-0,0075;0,0192;0,0001;-0,0023;
3,9280;0,0205;0,0128;0,0743;0,0192;0,0001;-0,0023;
3,9930;0,0205;0,0128;0,0743;0,0192;0,0001;-0,0023;
4,0080;0,0205;0,0128;0,0743;0,0192;0,0001;-0,0023;
4,0280;0,0205;0,0128;0,0743;-0,0032;0,0011;0,0031;
4,0290;-0,0093;-0,0091;-0,0364;-0,0032;0,0011;0,0031;
4,0910;-0,0093;-0,0091;-0,0364;-0,0032;0,0011;0,0031;
4,1070;-0,0093;-0,0091;-0,0364;-0,0032;0,0011;0,0031;
4,1280;-0,0007;-0,0434;-0,0188;-0,0032;0,0011;0,0031;
4,1290;-0,0007;-0,0434;-0,0188;-0,0191;0,0022;0,0031;
4,1930;-0,0007;-0,0434;-0,0188;-0,0191;0,0022;0,0031;
4,2080;-0,0007;-0,0434;-0,0188;-0,0191;0,0022;0,0031;
4,2280;0,0076;0,0125;0,0534;-0,0191;0,0022;0,0031;
4,2290;0,0076;0,0125;0,0534;0,0171;0,0011;-0,0033;
4,2930;0,0076;0,0125;0,0534;0,0171;0,0011;-0,0033;
4,3080;0,0076;0,0125;0,0534;0,0171;0,0011;-0,0033;
4,3290;-0,0318;-0,0013;-0,0387;0,0171;0,0011;-0,0033;
4,3300;-0,0318;-0,0013;-0,0387;0,0000;-0,0010;0,0009;
4,3990;-0,0318;-0,0013;-0,0387;0,0000;-0,0010;0,0009;
4,4060;-0,0318;-0,0013;-0,0387;0,0000;-0,0010;0,0009;
4,4270;-0,0112;-0,0257;-0,0393;0,0000;-0,0010;0,0009;
4,4270;-0,0112;-0,0257;-0,0393;-0,0245;0,0011;0,0041;
4,4940;-0,0112;-0,0257;-0,0393;-0,0245;0,0011;0,0041;
4,5090;-0,0112;-0,0257;-0,0393;-0,0245;0,0011;0,0041;
4,5300;0,0211;-0,0044;0,0847;-0,0245;0,0011;0,0041;
4,5300;0,0211;-0,0044;0,0847;0,0128;0,0001;-0,0012;
4,5930;0,0211;-0,0044;0,0847;0,0128;0,0001;-0,0012;
4,6070;0,0211;-0,0044;0,0847;0,0128;0,0001;-0,0012;
4,6270;-0,0091;0,0123;-0,0101;0,0128;0,0001;-0,0012;
4,6280;-0,0091;0,0123;-0,0101;0,0139;0,0022;0,0009;
4,6950;-0,0091;0,0123;-0,0101;0,0139;0,0022;0,0009;
4,7100;-0,0091;0,0123;-0,0101;0,0139;0,0022;0,0009;
4,7300;-0,0091;0,0123;-0,0101;-0,0213;0,0022;0,0031;
4,7300;-0,0065;-0,0213;-0,0609;-0,0213;0,0022;0,0031;
4,7950;-0,0065;-0,0213;-0,0609;-0,0213;0,0022;0,0031;
4,8090;-0,0065;-0,0213;-0,0609;-0,0213;0,0022;0,0031;
4,8260;-0,0065;-0,0213;-0,0609;0,0000;-0,0010;-0,0023;
4,8270;0,0026;-0,0010;0,0605;0,0000;-0,0010;-0,0023;
4,8960;0,0026;-0,0010;0,0605;0,0000;-0,0010;-0,0023;
4,9090;0,0026;-0,0010;0,0605;0,0000;-0,0010;-0,0023;
4,9300;-0,0068;0,0151;0,0076;0,0000;-0,0010;-0,0023;
4,9300;-0,0068;0,0151;0,0076;0,0150;-0,0021;-0,0012;
4,9970;-0,0068;0,0151;0,0076;0,0150;-0,0021;-0,0012;
5,0100;-0,0068;0,0151;0,0076;0,0150;-0,0021;-0,0012;
5,0310;-0,0015;-0,0170;-0,0757;0,0150;-0,0021;-0,0012;
5,0310;-0,0015;-0,0170;-0,0757;-0,0191;0,0011;0,0041;
5,0980;-0,0015;-0,0170;-0,0757;-0,0191;0,0011;0,0041;
5,1090;-0,0015;-0,0170;-0,0757;-0,0191;0,0011;0,0041;
5,1290;-0,0015;-0,0170;-0,0757;0,0363;-0,0053;-0,0449;
5,1290;0,0797;0,0796;0,0254;0,0363;-0,0053;-0,0449;
5,1980;0,0797;0,0796;0,0254;0,0363;-0,0053;-0,0449;
5,2110;0,0797;0,0796;0,0254;0,0363;-0,0053;-0,0449;
5,2310;0,0797;0,0796;0,0254;0,0544;-0,0489;-0,1216;
5,2310;0,3090;0,0529;0,0221;0,0544;-0,0489;-0,1216;
5,3000;0,3090;0,0529;0,0221;0,0544;-0,0489;-0,1216;
5,3110;0,3090;0,0529;0,0221;0,0544;-0,0489;-0,1216;
5,3310;0,3090;0,0529;0,0221;-0,0703;0,0054;-0,1855;
5,3320;0,2058;-0,1128;-0,4356;-0,0703;0,0054;-0,1855;
5,4010;0,2058;-0,1128;-0,4356;-0,0703;0,0054;-0,1855;
5,4110;0,2058;-0,1128;-0,4356;-0,0703;0,0054;-0,1855;
5,4310;0,1888;-0,0958;-0,0797;-0,0703;0,0054;-0,1855;
5,4320;0,1888;-0,0958;-0,0797;-0,1363;-0,0617;-0,2441;
5,5000;0,1888;-0,0958;-0,0797;-0,1363;-0,0617;-0,2441;
5,5100;0,1888;-0,0958;-0,0797;-0,1363;-0,0617;-0,2441;
5,5330;0,1888;-0,0958;-0,0797;-0,0426;-0,0692;-0,3176;
5,5330;0,2295;-0,0986;0,2099;-0,0426;-0,0692;-0,3176;
5,6010;0,2295;-0,0986;0,2099;-0,0426;-0,0692;-0,3176;
5,6100;0,2295;-0,0986;0,2099;-0,0426;-0,0692;-0,3176;
5,6320;0,2295;-0,0986;0,2099;-0,0330;-0,0798;-0,3879;
5,6330;0,2508;-0,1336;0,0734;-0,0330;-0,0798;-0,3879;
5,7050;0,2508;-0,1336;0,0734;-0,0330;-0,0798;-0,3879;
5,7130;0,2508;-0,1336;0,0734;-0,0330;-0,0798;-0,3879;
5,7330;0,2508;-0,1336;0,0734;-0,1097;-0,0798;-0,4572;
5,7330;0,2356;-0,1395;-0,2181;-0,1097;-0,0798;-0,4572;
5,8060;0,2356;-0,1395;-0,2181;-0,1097;-0,0798;-0,4572;
5,8130;0,2356;-0,1395;-0,2181;-0,1097;-0,0798;-0,4572;
5,8320;0,2356;-0,1395;-0,2181;-0,1555;-0,1065;-0,5232;
5,8320;0,2500;-0,2153;-0,0666;-0,1555;-0,1065;-0,5232;
5,9040;0,2500;-0,2153;-0,0666;-0,1555;-0,1065;-0,5232;
5,9100;0,2500;-0,2153;-0,0666;-0,1555;-0,1065;-0,5232;
5,9310;0,2770;-0,2594;0,0983;-0,1555;-0,1065;-0,5232;
5,9310;0,2770;-0,2594;0,0983;-0,1203;-0,1022;-0,5978;
6,0020;0,2770;-0,2594;0,0983;-0,1203;-0,1022;-0,5978;
6,0100;0,2770;-0,2594;0,0983;-0,1203;-0,1022;-0,5978;
6,0310;0,2520;-0,2874;0,0830;-0,1203;-0,1022;-0,5978;
6,0310;0,2520;-0,2874;0,0830;-0,1214;-0,1320;-0,6691;
6,1070;0,2520;-0,2874;0,0830;-0,1214;-0,1320;-0,6691;
6,1110;0,2520;-0,2874;0,0830;-0,1214;-0,1320;-0,6691;
6,1320;0,2907;-0,3245;-0,0028;-0,1214;-0,1320;-0,6691;
6,1320;0,2907;-0,3245;-0,0028;-0,1534;-0,1491;-0,7416;
6,2080;0,2907;-0,3245;-0,0028;-0,1534;-0,1491;-0,7416;
6,2110;0,2907;-0,3245;-0,0028;-0,1534;-0,1491;-0,7416;
6,2330;0,2907;-0,3245;-0,0028;-0,1885;-0,1533;-0,8119;
6,2330;0,2610;-0,3399;-0,0479;-0,1885;-0,1533;-0,8119;
6,3090;0,2610;-0,3399;-0,0479;-0,1885;-0,1533;-0,8119;
6,3120;0,2610;-0,3399;-0,0479;-0,1885;-0,1533;-0,8119;
6,3330;0,2633;-0,3476;0,0174;-0,1885;-0,1533;-0,8119;
6,3340;0,2633;-0,3476;0,0174;-0,2130;-0,1714;-0,8811;
6,4100;0,2633;-0,3476;0,0174;-0,2130;-0,1714;-0,8811;
6,4110;0,2633;-0,3476;0,0174;-0,2130;-0,1714;-0,8811;
6,4330;0,2298;-0,3539;0,0831;-0,2130;-0,1714;-0,8811;
6,4330;0,2298;-0,3539;0,0831;-0,1970;-0,1704;-0,9578;
6,5080;0,2298;-0,3539;0,0831;-0,1970;-0,1704;-0,9578;
6,5120;0,2298;-0,3539;0,0831;-0,1970;-0,1704;-0,9578;
6,5340;0,2298;-0,3539;0,0831;-0,2066;-0,1906;-1,0303;
6,5350;0,1952;-0,3671;0,0423;-0,2066;-0,1906;-1,0303;
6,6090;0,1952;-0,3671;0,0423;-0,2066;-0,1906;-1,0303;
6,6120;0,1952;-0,3671;0,0423;-0,2066;-0,1906;-1,0303;
6,6330;0,1952;-0,3671;0,0423;-0,2737;-0,2087;-1,0984;
6,6330;0,1165;-0,4318;-0,0382;-0,2737;-0,2087;-1,0984;
6,7110;0,1165;-0,4318;-0,0382;-0,2737;-0,2087;-1,0984;
6,7130;0,1165;-0,4318;-0,0382;-0,2737;-0,2087;-1,0984;
6,7340;0,1165;-0,4318;-0,0382;-0,2588;-0,2258;-1,1698;
6,7340;0,1545;-0,4529;0,1071;-0,2588;-0,2258;-1,1698;
6,8120;0,1545;-0,4529;0,1071;-0,2588;-0,2258;-1,1698;
6,8130;0,1545;-0,4529;0,1071;-0,2588;-0,2258;-1,1698;
6,8330;0,1545;-0,4529;0,1071;-0,2567;-0,2673;-1,2401;
6,8340;0,1523;-0,4631;0,1071;-0,2567;-0,2673;-1,2401;
6,9130;0,1523;-0,4631;0,1071;-0,2567;-0,2673;-1,2401;
6,9140;0,1523;-0,4631;0,1071;-0,2567;-0,2673;-1,2401;
6,9340;0,1523;-0,4631;0,1071;-0,3025;-0,2545;-1,3115;
6,9350;0,1593;-0,5344;0,0297;-0,3025;-0,2545;-1,3115;
7,0130;0,1593;-0,5344;0,0297;-0,3025;-0,2545;-1,3115;
7,0140;0,1593;-0,5344;0,0297;-0,3025;-0,2545;-1,3115;
7,0340;0,0467;-0,5380;0,1310;-0,3025;-0,2545;-1,3115;
7,0350;0,0467;-0,5380;0,1310;-0,3089;-0,2204;-1,3893;
7,1110;0,0467;-0,5380;0,1310;-0,3089;-0,2204;-1,3893;
7,1130;0,0467;-0,5380;0,1310;-0,3089;-0,2204;-1,3893;
7,1340;0,0467;-0,5380;0,1310;-0,3025;-0,2513;-1,4628;
7,1340;-0,0359;-0,5426;0,1239;-0,3025;-0,2513;-1,4628;
7,2140;-0,0359;-0,5426;0,1239;-0,3025;-0,2513;-1,4628;
7,2140;-0,0359;-0,5426;0,1239;-0,3025;-0,2513;-1,4628;
7,2350;0,0186;-0,6329;0,1569;-0,3025;-0,2513;-1,4628;
7,2360;0,0186;-0,6329;0,1569;-0,3249;-0,3206;-1,5299;
7,3130;0,0186;-0,6329;0,1569;-0,3249;-0,3206;-1,5299;
7,3140;0,0186;-0,6329;0,1569;-0,3249;-0,3206;-1,5299;
7,3350;0,0186;-0,6329;0,1569;-0,3483;-0,2950;-1,6023;
7,3360;-0,0306;-0,6602;0,0458;-0,3483;-0,2950;-1,6023;
7,4150;-0,0306;-0,6602;0,0458;-0,3483;-0,2950;-1,6023;
7,4160;-0,0306;-0,6602;0,0458;-0,3483;-0,2950;-1,6023;
7,4350;-0,0699;-0,8368;0,3748;-0,3483;-0,2950;-1,6023;
7,4360;-0,0699;-0,8368;0,3748;-0,2961;-0,3600;-1,6801;
7,5150;-0,0699;-0,8368;0,3748;-0,2961;-0,3600;-1,6801;
7,5150;-0,0699;-0,8368;0,3748;-0,2961;-0,3600;-1,6801;
7,5360;-0,0835;-0,9602;0,1834;-0,2961;-0,3600;-1,6801;
7,5360;-0,0835;-0,9602;0,1834;-0,3430;-0,3493;-1,7493;
7,6160;-0,0835;-0,9602;0,1834;-0,3430;-0,3493;-1,7493;
7,6170;-0,0835;-0,9602;0,1834;-0,3430;-0,3493;-1,7493;
7,6360;-0,0835;-0,9602;0,1834;-0,3984;-0,3930;-1,8122;
7,6360;-0,0632;-1,1961;0,1896;-0,3984;-0,3930;-1,8122;
7,7160;-0,0632;-1,1961;0,1896;-0,3984;-0,3930;-1,8122;
7,7160;-0,0632;-1,1961;0,1896;-0,3984;-0,3930;-1,8122;
7,7360;-0,0632;-1,1961;0,1896;-0,4016;-0,3983;-1,8889;
7,7370;-0,0867;-1,3246;0,3384;-0,4016;-0,3983;-1,8889;
7,8160;-0,0867;-1,3246;0,3384;-0,4016;-0,3983;-1,8889;
7,8160;-0,0867;-1,3246;0,3384;-0,4016;-0,3983;-1,8889;
7,8370;-0,0515;-1,4880;0,5304;-0,4016;-0,3983;-1,8889;
7,8370;-0,0515;-1,4880;0,5304;-0,3590;-0,4335;-1,9624;
7,9160;-0,0515;-1,4880;0,5304;-0,3590;-0,4335;-1,9624;
7,9170;-0,0515;-1,4880;0,5304;-0,3590;-0,4335;-1,9624;
7,9370;0,0397;-1,7043;0,4400;-0,3590;-0,4335;-1,9624;
7,9370;0,0397;-1,7043;0,4400;-0,3845;-0,4516;-2,0401;
8,0180;0,0397;-1,7043;0,4400;-0,3845;-0,4516;-2,0401;
8,0180;0,0397;-1,7043;0,4400;-0,3845;-0,4516;-2,0401;
8,0370;0,0397;-1,7043;0,4400;-0,3622;-0,4282;-2,1243;
8,0380;0,1077;-1,8264;0,4096;-0,3622;-0,4282;-2,1243;
8,1170;0,1077;-1,8264;0,4096;-0,3622;-0,4282;-2,1243;
8,1190;0,1077;-1,8264;0,4096;-0,3622;-0,4282;-2,1243;
8,1370;0,1077;-1,8264;0,4096;-0,3877;-0,4239;-2,2031;
8,1370;0,0697;-2,0571;0,3879;-0,3877;-0,4239;-2,2031;
8,1660;0,0697;-2,0571;0,3879;-0,3877;-0,4239;-2,2031;
8,2180;0,0697;-2,0571;0,3879;-0,3877;-0,4239;-2,2031;
8,2190;0,0697;-2,0571;0,3879;-0,3877;-0,4239;-2,2031;
8,2380;0,0995;-2,3060;0,0605;-0,3877;-0,4239;-2,2031;
8,2390;0,0995;-2,3060;0,0605;-0,5124;-0,4207;-2,2713;
8,3180;0,0995;-2,3060;0,0605;-0,5124;-0,4207;-2,2713;
8,3400;0,0995;-2,3060;0,0605;-0,5124;-0,4207;-2,2713;
8,3410;0,1985;-2,5363;0,3343;-0,5124;-0,4207;-2,2713;
8,3410;0,1985;-2,5363;0,3343;-0,5592;-0,4239;-2,3395;
8,4200;0,1985;-2,5363;0,3343;-0,5592;-0,4239;-2,3395;
8,4200;0,1985;-2,5363;0,3343;-0,5592;-0,4239;-2,3395;
8,4400;0,3155;-2,6787;0,5433;-0,5592;-0,4239;-2,3395;
8,4400;0,3155;-2,6787;0,5433;-0,5475;-0,4356;-2,4140;
8,5200;0,3155;-2,6787;0,5433;-0,5475;-0,4356;-2,4140;
8,5220;0,3155;-2,6787;0,5433;-0,5475;-0,4356;-2,4140;
8,5390;0,3155;-2,6787;0,5433;-0,5262;-0,4612;-2,4897;
8,5390;0,4641;-2,7650;0,5978;-0,5262;-0,4612;-2,4897;
8,6190;0,4641;-2,7650;0,5978;-0,5262;-0,4612;-2,4897;
8,6240;0,4641;-2,7650;0,5978;-0,5262;-0,4612;-2,4897;
8,6390;0,5008;-2,8124;0,4911;-0,5262;-0,4612;-2,4897;
8,6400;0,5008;-2,8124;0,4911;-0,5251;-0,5102;-2,5568;
8,7200;0,5008;-2,8124;0,4911;-0,5251;-0,5102;-2,5568;
8,7230;0,5008;-2,8124;0,4911;-0,5251;-0,5102;-2,5568;
8,7400;0,5526;-2,8504;0,3918;-0,5251;-0,5102;-2,5568;
8,7410;0,5526;-2,8504;0,3918;-0,5688;-0,5805;-2,6218;
