0,003;-0,09;0,52;-1,87
0,011;0,11;0,61;-1,54
0,022;0,58;0,58;-1,06
0,032;0,96;0,56;-0,86
0,043;0,98;0,52;-0,50
0,059;0,83;0,32;-0,20
0,063;0,62;0,11;0,32
0,083;0,56;-0,11;0,84
0,084;0,48;-0,37;1,04
0,093;0,07;-0,63;1,09
0,103;-0,08;-0,62;1,00
0,112;-0,34;-0,60;0,79
0,123;-0,47;-0,54;0,62
0,132;-0,45;-0,37;0,42
0,143;-0,31;-0,22;0,25
0,170;-0,19;-0,09;0,08
0,172;-0,05;-0,05;-0,18
0,193;-0,00;0,01;-0,40
0,195;0,06;0,06;-0,41
0,196;0,16;0,07;-0,31
0,203;0,27;0,07;-0,19
0,220;0,24;-0,00;0,01
0,236;0,04;-0,05;0,18
0,238;-0,18;-0,17;0,32
0,253;-0,36;-0,36;0,33
0,256;-0,38;-0,43;0,39
0,271;-0,38;-0,41;0,36
0,273;-0,35;-0,34;0,27
0,290;-0,25;-0,24;0,20
0,292;-0,13;-0,12;0,15
0,314;-0,05;0,02;0,03
0,314;0,00;0,07;-0,10
0,337;-0,01;0,01;-0,15
0,338;-0,02;-0,03;-0,08
0,355;0,01;0,00;0,09
0,355;0,09;0,06;0,22
0,370;0,13;0,14;0,29
0,387;0,12;0,10;0,23
0,387;0,18;0,13;0,25
0,404;0,27;0,15;0,21
0,404;0,39;0,16;0,10
0,421;0,38;0,15;-0,12
0,424;0,38;0,16;-0,30
0,438;0,40;0,22;-0,31
0,455;0,39;0,24;-0,16
0,456;0,35;0,25;-0,09
0,472;0,24;0,20;-0,08
0,474;0,13;0,15;-0,10
0,492;0,07;0,10;-0,00
0,522;0,07;0,11;0,10
0,525;0,07;0,11;0,10
0,529;0,06;-0,02;0,16
0,530;0,08;-0,07;0,02
0,531;0,01;-0,10;-0,17
0,532;-0,00;-0,01;-0,30
0,555;-0,10;-0,06;-0,37
0,557;-0,08;-0,11;-0,28
0,572;-0,07;-0,15;-0,16
0,574;-0,12;-0,10;-0,11
0,589;-0,15;-0,05;0,02
0,592;-0,12;-0,06;0,22
0,604;-0,02;-0,04;0,41
0,612;0,03;-0,07;0,36
0,623;0,07;-0,06;0,11
0,633;0,05;-0,02;-0,22
0,644;-0,02;0,05;-0,41
0,654;-0,04;0,10;-0,34
0,678;-0,02;0,12;-0,10
0,682;-0,03;0,09;0,09
0,685;-0,13;0,12;0,19
0,720;-0,26;0,01;0,26
0,724;-0,33;-0,09;0,20
0,725;-0,38;-0,17;0,17
0,727;-0,32;-0,06;0,22
0,733;-0,32;-0,07;0,37
0,744;-0,25;-0,06;0,52
0,752;-0,15;-0,14;0,52
0,765;-0,07;-0,14;0,43
0,796;-0,03;-0,11;0,37
0,799;0,02;-0,05;0,41
0,800;0,10;-0,01;0,49
0,804;0,11;-0,04;0,56
0,813;0,15;-0,03;0,52
0,826;0,14;-0,01;0,27
0,834;0,11;0,03;0,06
0,847;0,11;0,06;-0,10
0,853;0,17;0,10;-0,20
0,873;0,23;0,12;-0,14
0,876;0,22;0,11;-0,07
0,889;0,20;0,07;-0,07
0,909;0,19;0,00;-0,07
0,913;0,13;-0,05;0,05
0,914;0,09;-0,09;0,14
0,925;0,05;-0,11;0,14
0,932;0,01;-0,15;0,17
0,943;-0,06;-0,16;0,15
0,952;-0,07;-0,21;0,12
0,963;-0,08;-0,20;0,07
0,972;-0,08;-0,16;0,04
0,987;-0,05;-0,10;0,00
0,995;0,02;-0,03;-0,06
1,003;0,08;0,01;-0,12
1,012;0,09;0,09;-0,08
1,023;0,10;0,10;-0,01
1,032;0,11;0,12;0,02
1,044;0,08;0,07;0,10
1,052;0,09;0,06;0,07
1,067;0,13;0,05;0,03
1,072;0,22;0,10;-0,05
1,100;0,20;0,10;-0,04
1,102;0,15;0,07;0,02
1,104;0,03;0,03;0,03
1,112;-0,02;-0,04;-0,06
1,123;-0,05;-0,07;-0,12
1,133;-0,08;-0,03;-0,21
1,145;-0,12;0,02;-0,38
1,154;-0,15;0,05;-0,42
1,164;-0,18;0,03;-0,46
1,173;-0,16;0,05;-0,28
1,190;-0,20;0,05;-0,07
1,195;-0,25;0,03;0,18
1,204;-0,32;-0,03;0,24
1,227;-0,32;-0,06;0,18
1,230;-0,27;-0,06;0,19
1,233;-0,16;-0,05;0,22
1,245;-0,13;-0,04;0,29
1,253;-0,08;-0,00;0,31
1,264;-0,02;0,04;0,25
1,273;0,07;0,11;0,15
1,291;0,14;0,16;0,08
1,298;0,15;0,19;-0,07
1,299;0,15;0,19;-0,07
1,311;0,18;0,21;-0,17
1,312;0,17;0,21;-0,17
1,330;0,09;0,15;-0,10
1,333;0,05;0,11;0,07
1,345;0,04;0,09;0,19
1,352;0,04;0,05;0,28
1,363;0,07;0,05;0,43
1,372;0,05;0,03;0,48
1,384;0,04;0,03;0,37
1,393;-0,05;-0,03;0,24
1,403;-0,11;-0,09;0,13
1,413;-0,18;-0,13;0,08
1,424;-0,20;-0,09;0,12
1,433;-0,18;-0,06;0,19
